x,y,id
30.286022493283912,34.90933731461586,0
30.296902945385362,34.90877181863486,0
30.297590147336575,34.91773479170233,0
30.286708526953017,34.91830047509425,0
30.286022493283912,34.90933731461586,0
30.59240478796279,34.89864126027711,1
30.603277238417487,34.898048501734905,1
30.603997445671943,34.90700605686176,1
30.5931238304059,34.907599011758606,1
30.59240478796279,34.89864126027711,1
29.96468973502785,34.96158664319285,2
29.975583671190428,34.96104922581869,2
29.97623720314297,34.97001754417917,2
29.96534209282752,34.97055513964431,2
29.96468973502785,34.96158664319285,2
30.24415034489313,35.24578301165292,3
30.25507643267458,35.245216576534055,3
30.255767652279648,35.25417977343145,3
30.24484037630741,35.2547463954737,3
30.24415034489313,35.24578301165292,3
29.928622160096374,35.28284310825731,4
29.939559671366094,35.28230467728301,4
29.94021705265916,35.29127310958175,4
29.929278348192415,35.29181171825949,4
29.928622160096374,35.28284310825731,4
30.72325697481464,35.26557475630074,5
30.734175295250207,35.264964792802616,5
30.734919767950576,35.27391940579431,5
30.724000262742752,35.27452957033784,5
30.72325697481464,35.26557475630074,5
28.89215131968587,35.43161752201794,6
28.90312778151549,35.431171262719495,6
28.903673752561716,35.44015493060965,6
28.892696080405027,35.44060133717011,6
28.89215131968587,35.43161752201794,6
31.067702316179606,35.4099108517815,7
31.078632087238212,35.4092675509522,7
31.07941863367162,35.4182154116939,7
31.06848767290856,35.41885892401847,7
31.067702316179606,35.4099108517815,7
28.882444377478432,35.768573814374335,8
28.89346710474837,35.7681247866445,8
28.89401880511222,35.777108080557504,8
28.88299484718653,35.77755725585752,8
28.882444377478432,35.768573814374335,8
30.24410996552407,35.74578913030283,9
30.25510396254345,35.745215769325334,9
30.255808044639227,35.75417822176387,9
30.244812829801592,35.75475177078686,9
30.24410996552407,35.74578913030283,9
29.87557398910009,35.76550145643191,10
29.886578240512893,35.76496152792379,10
29.887241471451475,35.77393010249528,10
29.876235997660416,35.77447020816362,10
29.87557398910009,35.76550145643191,10
30.74408971501109,35.745816428148714,11
30.755072756309136,35.74519740034179,11
30.75583286577212,35.75415091257177,11
30.744848611553085,35.754770143199174,11
30.74408971501109,35.745816428148714,11
29.095260752078044,35.83482862962913,12
29.106289043660546,35.83435935509464,12
29.10686607851421,35.84333962213551,12
29.095836553867734,35.843809050722285,12
29.095260752078044,35.83482862962913,12
31.219625859178475,35.77460623579357,13
31.230601652061146,35.77394335814566,13
31.23141585704163,35.78288768991536,13
31.220438854525906,35.783550784454654,13
31.219625859178475,35.77460623579357,13
31.746630828082154,35.83410352608424,14
31.75760149481664,35.83339156388093,14
31.75847660384502,35.842324958838816,14
31.747504729885183,35.84303715354666,14
31.746630828082154,35.83410352608424,14
32.247510428857,35.81595181524768,15
32.258465083851924,35.81519448911233,15
32.2593956948245,35.82411689808994,15
32.24843983971972,35.824874471292894,15
32.247510428857,35.81595181524768,15
32.73355895462569,35.84172784410583,16
32.74450323158532,35.84092575464256,16
32.74548913261551,35.84983678475828,16
32.734543660237634,35.85063913548028,16
32.73355895462569,35.84172784410583,16
33.24105116016252,35.86172851318741,17
33.251982803887984,35.86087982914765,17
33.253026204422724,35.86977830247323,17
33.242093370965485,35.870627262494864,17
33.24105116016252,35.86172851318741,17
29.826122104753388,36.09917288998443,18
29.837173674506943,36.09863319399399,18
29.83783945656266,36.1076020651971,18
29.826786643724127,36.10814193759482,18
29.826122104753388,36.09917288998443,18
29.73576298574646,36.1232396939323,19
29.74681970011682,36.122708028138135,19
29.74747578895649,36.13167830224985,19
29.73641782922154,36.132210141806304,19
29.73576298574646,36.1232396939323,19
29.67184624796158,36.13268181449582,20
29.68290552392228,36.13215593027551,20
29.68355456421869,36.14112719462898,20
29.672494041751964,36.141653250722605,20
29.67184624796158,36.13268181449582,20
29.747103630644435,36.13437365191345,21
29.758161685664685,36.13384079853151,21
29.758819332920865,36.142810876514744,21
29.747760031952883,36.14334390402138,21
29.747103630644435,36.13437365191345,21
29.610223472877404,36.14656456032048,22
29.621285877307667,36.14604419426368,22
29.62192822895783,36.15501639552028,22
29.610864576632288,36.15553693163799,22
29.610223472877404,36.14656456032048,22
29.62150002225898,36.147621352893154,23
29.632562360096184,36.14709993219513,23
29.633206021070755,36.1560719573714,23
