x,y,id
-1.3952613634221223,36.43966247957957,0
-1.3851908531709325,36.44195844154384,0
-1.3880310243894378,36.45010089817043,0
-1.3981023407840236,36.44780425845675,0
-1.3952613634221223,36.43966247957957,0
-1.7700580856201882,36.35545814604236,1
-1.7600308912208924,36.35778102652609,1
-1.7629010115163006,36.3658980861037,1
-1.772928994259023,36.363574521570605,1
-1.7700580856201882,36.35545814604236,1
-2.2532106080586702,36.33984538493336,2
-2.2432280737115815,36.34220777739319,2
-2.2461460927376504,36.350291476127175,2
-2.256129395696323,36.34792839093607,2
-2.2532106080586702,36.33984538493336,2
-2.7528904085516244,36.33252809261717,3
-2.7429539050462353,36.33493160967074,3
-2.745922026398503,36.342980198953846,3
-2.7558592778734434,36.340575980378695,3
-2.7528904085516244,36.33252809261717,3
-0.33130927266808313,36.91402647824366,4
-0.3210868358158328,36.91625683836705,4
-0.323863508483814,36.9244691978339,4
-0.3340868111188757,36.922238176703374,4
-0.33130927266808313,36.91402647824366,4
-0.7742522129252436,36.84421884679065,5
-0.7640759860477973,36.846483572566946,5
-0.7668926681191832,36.854667014256606,5
-0.7770697412006565,36.85240161928708,5
-0.7742522129252436,36.84421884679065,5
-1.257319867923731,36.75080392851174,6
-1.2471970232528948,36.75310489673128,6
-1.2500550346531247,36.76125626691552,6
-1.2601787031788476,36.7589546209488,6
-1.257319867923731,36.75080392851174,6
-3.2524527689737455,36.32418200511528,7
-3.2425634367863023,36.326626343983264,7
-3.245581146753378,36.3346392314672,7
-3.255471205604046,36.33219418257762,7
-3.2524527689737455,36.32418200511528,7
-0.28808823902080266,37.03566006038982,8
-0.2778459602450258,37.03789294021657,8
-0.2806302629534458,37.0461079498925,8
-0.29087341430901564,37.043874408910185,8
-0.28808823902080266,37.03566006038982,8
-4.840530154291362,35.958492987314266,9
-4.830839482069824,35.96104480624037,9
-4.833972885142226,35.968940644689305,9
-4.843664200967969,35.96638809372524,9
-4.840530154291362,35.958492987314266,9
-1.7447270737705933,36.73786504728707,10
-1.7346482363166909,36.740206629413926,10
-1.7375559140157375,36.74832495565609,10
-1.7476355556571685,36.745982686706284,10
-1.7447270737705933,36.73786504728707,10
-2.260895049626277,36.645625304634386,11
-2.2508739829247255,36.64800530986082,11
-2.2538254437192373,36.65608810363065,11
-2.263847290232146,36.653707402917924,11
-2.260895049626277,36.645625304634386,11
-5.296682993293315,35.881735721946576,12
-5.28704771070522,35.88431925355426,12
-5.290216066039365,35.89218034519443,12
-5.2998519681668155,35.88959607561153,12
-5.296682993293315,35.881735721946576,12
-5.311519413734136,35.88624198603612,13
-5.301885107459519,35.88882697608109,13
-5.305055399903158,35.89668692183801,13
-5.314690325127578,35.894101193568744,13
-5.311519413734136,35.88624198603612,13
-5.305638816952942,35.885577761328214,14
-5.296003988911476,35.88816224267917,14
-5.2991736435226455,35.896022641449775,14
-5.308809090780378,35.89343742196344,14
-5.305638816952942,35.885577761328214,14
-5.3028755292079435,35.88639393652733,15
-5.293240320628557,35.88897824859874,15
-5.296409806208524,35.89683885897509,15
-5.306045634162155,35.89425380880022,15
-5.3028755292079435,35.88639393652733,15
-5.300353801706042,35.88999780481893,16
-5.29071790265979,35.892582139151386,16
-5.293887565150403,35.900442939482936,16
-5.303524083798275,35.897857867051265,16
-5.300353801706042,35.88999780481893,16
-5.31225980932118,35.886911509498894,17
-5.302625498436709,35.88949659982575,17
-5.30579593907328,35.897356487897945,17
-5.3154308688910135,35.89477065933048,17
-5.31225980932118,35.886911509498894,17
-5.298743007957327,35.890970587835895,18
-5.289106827424391,35.893554854188544,18
-5.292276448915528,35.901415777307584,18
-5.3019132491566605,35.89883077287003,18
-5.298743007957327,35.890970587835895,18
-5.311998800874255,35.88846901213913,19
-5.302364276353609,35.89105417803821,19
-5.305534872575078,35.89891408447885,19
-5.315170016086963,35.89632818032925,19
-5.311998800874255,35.88846901213913,19
-5.294280451723164,35.896481217632164,20
-5.284643153225606,35.8990654696293,20
-5.287812987219015,35.90692672979763,20
-5.297450905801997,35.90434173973067,20
-5.294280451723164,35.896481217632164,20
-5.180283128874739,35.92711047597046,21
-5.170630522421234,35.92968753782976,21
-5.173792999863743,35.93755751329954,21
-5.183446232816046,35.934979714726545,21
-5.180283128874739,35.92711047597046,21
-5.286001469720259,35.90058964708083,22
-5.27636283151006,35.90317349426411,22
-5.279532351092812,35.91103538631753,22
-5.289171609910217,35.90845080114584,22
-5.286001469720259,35.90058964708083,22
