"day","Pexc","Nexc","Cexc","Pwst","Nwst","Cwst"
1,0.241595212696213,5.51275684425786,30.3649728901301,0.241595212696213,5.51275684425786,30.3649728901301
2,0.246668682733361,5.62852406646102,31.00263362197,0.246668682733361,5.62852406646102,31.00263362197
3,0.252711447450415,5.76640880424374,31.7621204709312,0.252711447450415,5.76640880424374,31.7621204709312
4,0.247307293507036,5.64309598563981,31.0828976247769,0.247307293507036,5.64309598563981,31.0828976247769
5,0.24487381103294,5.5875684070312,30.7770445884941,0.24487381103294,5.5875684070312,30.7770445884941
6,0.251037067275208,5.72820253902952,31.5516754539936,0.251037067275208,5.72820253902952,31.5516754539936
7,0.258662271482074,5.9021956252796,32.5100517249436,0.258662271482074,5.9021956252796,32.5100517249436
8,0.254739577691232,5.81268699304282,32.0170266799276,0.254739577691232,5.81268699304282,32.0170266799276
9,0.251365952858149,5.73570710101194,31.5930115454604,0.251365952858149,5.73570710101194,31.5930115454604
10,0.263876140078236,6.0211664834675,33.1653584953399,0.263876140078236,6.0211664834675,33.1653584953399
11,0.283659566003725,6.47258774904838,35.6518448176361,0.283659566003725,6.47258774904838,35.6518448176361
12,0.287253332542145,6.5545908684821,36.103528533943,0.287253332542145,6.5545908684821,36.103528533943
13,0.287754830919277,6.56603413583854,36.1665595205926,0.287754830919277,6.56603413583854,36.1665595205926
14,0.286285155783645,6.53249886180568,35.9818429231371,0.286285155783645,6.53249886180568,35.9818429231371
15,0.293286237584947,6.69225062669628,36.8617761665389,0.293286237584947,6.69225062669628,36.8617761665389
16,0.29777667460041,6.79471411144186,37.4261582034083,0.29777667460041,6.79471411144186,37.4261582034083
17,0.298289424249417,6.80641411205612,37.4906033098231,0.298289424249417,6.80641411205612,37.4906033098231
18,0.299690271027748,6.83837885001107,37.6666691928037,0.299690271027748,6.83837885001107,37.6666691928037
19,0.296899568129577,6.77470016064264,37.3159187913298,0.296899568129577,6.77470016064264,37.3159187913298
20,0.297889331161966,6.79728472624764,37.4403174799906,0.297889331161966,6.79728472624764,37.4403174799906
21,0.309802697839334,7.06912576546309,38.9376528458339,0.309802697839334,7.06912576546309,38.9376528458339
22,0.316516827112586,7.22232980328851,39.7815203674121,0.316516827112586,7.22232980328851,39.7815203674121
23,0.315726274159075,7.20429084400379,39.6821594623111,0.315726274159075,7.20429084400379,39.6821594623111
24,0.322366557495019,7.35580985383642,40.5167456332393,0.322366557495019,7.35580985383642,40.5167456332393
25,0.334568159529366,7.63422789190548,42.0503079536772,0.334568159529366,7.63422789190548,42.0503079536772
26,0.343715633886172,7.84295637334092,43.2000112435633,0.343715633886172,7.84295637334092,43.2000112435633
27,0.337411317020896,7.69910349827952,42.4076511277791,0.337411317020896,7.69910349827952,42.4076511277791
28,0.333415016932844,7.60791530619471,41.9053748513568,0.333415016932844,7.60791530619471,41.9053748513568
29,0.345867124404041,7.89204941597772,43.4704220291058,0.345867124404041,7.89204941597772,43.4704220291058
30,0.364883609809203,8.32597051441793,45.860515182646,0.364883609809203,8.32597051441793,45.860515182646
31,0.368821454800323,8.41582486908065,46.355444511197,0.368821454800323,8.41582486908065,46.355444511197
32,0.36923262829504,8.42520708933196,46.4071229856208,0.36923262829504,8.42520708933196,46.4071229856208
33,0.369071190705802,8.42152338150903,46.3868326497074,0.369071190705802,8.42152338150903,46.3868326497074
34,0.367751378069558,8.39140769311276,46.2209515692326,0.367751378069558,8.39140769311276,46.2209515692326
35,0.371389908698831,8.47443224647917,46.6782614748585,0.371389908698831,8.47443224647917,46.6782614748585
36,0.377964595284663,8.6244544595454,47.5046030969125,0.377964595284663,8.6244544595454,47.5046030969125
37,0.390457789195778,8.90952608605457,49.0748142372266,0.390457789195778,8.90952608605457,49.0748142372266
38,0.402180995386299,9.17702801393717,50.5482492204281,0.402180995386299,9.17702801393717,50.5482492204281
39,0.401027497414581,9.15070731922032,50.4032714526604,0.401027497414581,9.15070731922032,50.4032714526604
40,0.403585578470399,9.20907800749369,50.7247847022145,0.403585578470399,9.20907800749369,50.7247847022145
41,0.400800684862308,9.14553187540274,50.3747644432539,0.400800684862308,9.14553187540274,50.3747644432539
42,0.406191341070825,9.26853670060974,51.0522908222118,0.406191341070825,9.26853670060974,51.0522908222118
43,0.412084917971588,9.40301724777891,51.793026951957,0.412084917971588,9.40301724777891,51.793026951957
44,0.414733521243855,9.46345348595585,52.1259175157292,0.414733521243855,9.46345348595585,52.1259175157292
45,0.419487653295394,9.57193400472583,52.7234421489784,0.419487653295394,9.57193400472583,52.7234421489784
46,0.424305092229428,9.68185906970956,53.3289235283456,0.424305092229428,9.68185906970956,53.3289235283456
47,0.428307486767854,9.77318632590346,53.8319657877455,0.428307486767854,9.77318632590346,53.8319657877455
48,0.430594332263243,9.82536791930414,54.1193887076637,0.430594332263243,9.82536791930414,54.1193887076637
49,0.435045653705891,9.92693885887323,54.6788544910408,0.435045653705891,9.92693885887323,54.6788544910408
