"Day","Pexc (g)","Nexc (g)","Cexc (g)","Pwst (g)","Nwst (g)","Cwst (g)"
1,3.92661324838438,89.5980670238001,493.517663312068,3.92661324838438,89.5980670238001,493.517663312068
2,4.10553348058951,93.6806964917329,516.005310893215,4.10553348058951,93.6806964917329,516.005310893215
3,4.28839123399483,97.8531729260169,538.987847107144,4.28839123399483,97.8531729260169,538.987847107144
4,4.47153054821652,102.032074058457,562.00577138386,4.47153054821652,102.032074058457,562.00577138386
5,4.77757766577996,109.015504413655,600.471402901162,4.77757766577996,109.015504413655,600.471402901162
6,5.24166628854354,119.605150222155,658.800532404872,5.24166628854354,119.605150222155,658.800532404872
7,5.48955266245022,125.261459753713,689.956211938031,5.48955266245022,125.261459753713,689.956211938031
8,5.64407690012214,128.7874176538,709.377641011114,5.64407690012214,128.7874176538,709.377641011114
9,5.77602841980227,131.798307791519,725.962010681291,5.77602841980227,131.798307791519,725.962010681291
10,6.11067252305194,139.434268578953,768.021863646156,6.11067252305194,139.434268578953,768.021863646156
11,6.50315609954905,148.390019392251,817.351289619267,6.50315609954905,148.390019392251,817.351289619267
12,6.62277670457897,151.119540816677,832.385844270819,6.62277670457897,151.119540816677,832.385844270819
13,6.69463745786453,152.759270574098,841.417686421285,6.69463745786453,152.759270574098,841.417686421285
14,6.74116062745366,153.82084343685,847.264966123442,6.74116062745366,153.82084343685,847.264966123442
15,6.95026810004247,158.592290014101,873.546706831057,6.95026810004247,158.592290014101,873.546706831057
16,7.38571383561275,168.528358002693,928.275845741355,7.38571383561275,168.528358002693,928.275845741355
17,7.88015849006434,179.810672426539,990.42028296152,7.88015849006434,179.810672426539,990.42028296152
18,8.20716054612434,187.272255801943,1031.51964273966,8.20716054612434,187.272255801943,1031.51964273966
19,8.29176715129776,189.202822374574,1042.15345143043,8.29176715129776,189.202822374574,1042.15345143043
20,8.3824058671406,191.271030579286,1053.54540791272,8.3824058671406,191.271030579286,1053.54540791272
21,8.7338378565844,199.290059944465,1097.7152518144,8.7338378565844,199.290059944465,1097.7152518144
22,9.09477656474942,207.526015084421,1143.07995075076,9.09477656474942,207.526015084421,1143.07995075076
23,9.37020907563979,213.810876620363,1177.6977754705,9.37020907563979,213.810876620363,1177.6977754705
24,9.9551230989754,227.157535063882,1251.21288474535,9.9551230989754,227.157535063882,1251.21288474535
25,10.5718331135511,241.22971934201,1328.72428352133,10.5718331135511,241.22971934201,1328.72428352133
26,10.8848344883627,248.371833012219,1368.06396312284,10.8848344883627,248.371833012219,1368.06396312284
27,10.7775818803521,245.924526452306,1354.58388419953,10.7775818803521,245.924526452306,1354.58388419953
28,10.972375388345,250.369354776595,1379.06656961108,10.972375388345,250.369354776595,1379.06656961108
29,11.6588218836142,266.032796832339,1465.34282064584,11.6588218836142,266.032796832339,1465.34282064584
30,12.0990568489683,276.078146205172,1520.67389545928,12.0990568489683,276.078146205172,1520.67389545928
31,12.1390630781299,276.99101451561,1525.70209138408,12.1390630781299,276.99101451561,1525.70209138408
32,12.2850001647767,280.321029478509,1544.04424158747,12.2850001647767,280.321029478509,1544.04424158747
33,12.650408262817,288.658967846319,1589.97067724404,12.650408262817,288.658967846319,1589.97067724404
34,12.8944343780689,294.227193400207,1620.64117891256,12.8944343780689,294.227193400207,1620.64117891256
35,13.1731973501935,300.588049914521,1655.67759373581,13.1731973501935,300.588049914521,1655.67759373581
36,13.6022891587087,310.379133015085,1709.60813725749,13.6022891587087,310.379133015085,1709.60813725749
37,14.0376558839804,320.313398134493,1764.32734573272,14.0376558839804,320.313398134493,1764.32734573272
38,14.2201742629821,324.478130671265,1787.26722756433,14.2201742629821,324.478130671265,1787.26722756433
39,14.5204241550173,331.329279039779,1825.00423290548,14.5204241550173,331.329279039779,1825.00423290548
40,15.0214473787015,342.761704271527,1887.97549973943,15.0214473787015,342.761704271527,1887.97549973943
41,15.390158146634,351.175003470576,1934.31703253564,15.390158146634,351.175003470576,1934.31703253564
42,15.682709044297,357.850474997463,1971.08638726491,15.682709044297,357.850474997463,1971.08638726491
43,15.9593405991675,364.16269650397,2005.85491421731,15.9593405991675,364.16269650397,2005.85491421731
44,16.2669970832646,371.182849633075,2044.52281949085,16.2669970832646,371.182849633075,2044.52281949085
45,16.5649821444135,377.982318740937,2081.97516882539,16.5649821444135,377.982318740937,2081.97516882539
46,16.8547179688707,384.593555493015,2118.39071016315,16.8547179688707,384.593555493015,2118.39071016315
47,17.1499559704499,391.330341771713,2155.49779442215,17.1499559704499,391.330341771713,2155.49779442215
48,17.4302375858491,397.72585092261,2190.72508041932,17.4302375858491,397.72585092261,2190.72508041932
49,17.7172727629571,404.27546388673,2226.80119001656,17.7172727629571,404.27546388673,2226.80119001656
50,18.0053595859849,410.849073469733,2263.0094760733,18.0053595859849,410.849073469733,2263.0094760733
51,18.3091915500541,417.781958110674,2301.19669530316,18.3091915500541,417.781958110674,2301.19669530316
52,18.5904563057019,424.199900707474,2336.54754760227,18.5904563057019,424.199900707474,2336.54754760227
53,18.7944457889861,428.854564215005,2362.18603215943,18.7944457889861,428.854564215005,2362.18603215943
54,19.0451541463359,434.575266200235,2393.69639359954,19.0451541463359,434.575266200235,2393.69639359954
55,19.1046072504338,435.931876303846,2401.16877632608,19.1046072504338,435.931876303846,2401.16877632608
56,19.0628497543012,434.979047313425,2395.92047184241,19.0628497543012,434.979047313425,2395.92047184241
57,19.1501979828522,436.972172671352,2406.89886235915,19.1501979828522,436.972172671352,2406.89886235915
58,19.2088941895192,438.311511772587,2414.27611418589,19.2088941895192,438.311511772587,2414.27611418589
59,19.1601904642883,437.200182654716,2408.15477063864,19.1601904642883,437.200182654716,2408.15477063864
60,18.8753777011702,430.70128107596,2372.35798586659,18.8753777011702,430.70128107596,2372.35798586659
61,19.0469891370684,434.61713730193,2393.92702500661,19.0469891370684,434.61713730193,2393.92702500661
62,19.5157079323792,445.312435102102,2452.83809925295,19.5157079323792,445.312435102102,2452.83809925295
63,19.9107680301598,454.326977375635,2502.49135614163,19.9107680301598,454.326977375635,2502.49135614163
64,19.8789019454671,453.599852137808,2498.48625692211,19.8789019454671,453.599852137808,2498.48625692211
65,20.0834501225069,458.26726400567,2524.19496108567,20.0834501225069,458.26726400567,2524.19496108567
66,20.7239141779218,472.881471653192,2604.69189421088,20.7239141779218,472.881471653192,2604.69189421088
67,20.9024101587628,476.95442048803,2627.12621962133,20.9024101587628,476.95442048803,2627.12621962133
68,21.0131863732107,479.482129243361,2641.04916416581,21.0131863732107,479.482129243361,2641.04916416581
69,21.3813797172367,487.88362178387,2687.32566437003,21.3813797172367,487.88362178387,2687.32566437003
70,21.6007772012763,492.889867430271,2714.90070851381,21.6007772012763,492.889867430271,2714.90070851381
