"Day","Pexc (g)","Nexc (g)","Cexc (g)","Pwst (g)","Nwst (g)","Cwst (g)"
194,0.77,17.63,97.08,0.77,17.63,97.08
195,0.77,17.68,97.4,0.77,17.68,97.4
196,0.78,17.76,97.84,0.78,17.76,97.84
197,0.78,17.87,98.4,0.78,17.87,98.4
198,0.79,18.01,99.22,0.79,18.01,99.22
199,0.79,17.99,99.08,0.79,17.99,99.08
200,0.79,18.02,99.28,0.79,18.02,99.28
201,0.8,18.2,100.25,0.8,18.2,100.25
202,0.8,18.29,100.73,0.8,18.29,100.73
203,0.8,18.22,100.34,0.8,18.22,100.34
204,0.8,18.19,100.22,0.8,18.19,100.22
205,0.8,18.34,101.04,0.8,18.34,101.04
206,0.81,18.42,101.44,0.81,18.42,101.44
207,0.81,18.53,102.08,0.81,18.53,102.08
208,0.82,18.66,102.8,0.82,18.66,102.8
209,0.82,18.72,103.13,0.82,18.72,103.13
210,0.82,18.76,103.31,0.82,18.76,103.31
211,0.82,18.82,103.65,0.82,18.82,103.65
212,0.83,18.9,104.09,0.83,18.9,104.09
213,0.83,18.95,104.41,0.83,18.95,104.41
214,0.83,19.01,104.7,0.83,19.01,104.7
215,0.84,19.07,105.04,0.84,19.07,105.04
216,0.84,19.14,105.4,0.84,19.14,105.4
217,0.84,19.2,105.74,0.84,19.2,105.74
218,0.84,19.26,106.07,0.84,19.26,106.07
219,0.85,19.32,106.39,0.85,19.32,106.39
220,0.85,19.37,106.68,0.85,19.37,106.68
221,0.85,19.33,106.5,0.85,19.33,106.5
222,0.85,19.35,106.58,0.85,19.35,106.58
223,0.85,19.48,107.31,0.85,19.48,107.31
224,0.86,19.55,107.69,0.86,19.55,107.69
225,0.86,19.61,108.03,0.86,19.61,108.03
226,0.86,19.64,108.17,0.86,19.64,108.17
227,0.86,19.61,108.03,0.86,19.61,108.03
228,0.86,19.6,107.94,0.86,19.6,107.94
229,0.86,19.52,107.5,0.86,19.52,107.5
230,0.85,19.46,107.19,0.85,19.46,107.19
231,0.85,19.5,107.41,0.85,19.5,107.41
232,0.85,19.45,107.15,0.85,19.45,107.15
233,0.85,19.42,106.96,0.85,19.42,106.96
234,0.86,19.62,108.08,0.86,19.62,108.08
235,0.86,19.69,108.47,0.86,19.69,108.47
236,0.86,19.62,108.06,0.86,19.62,108.06
237,0.85,19.41,106.93,0.85,19.41,106.93
238,0.86,19.55,107.66,0.86,19.55,107.66
239,0.87,19.79,109,0.87,19.79,109
240,0.86,19.72,108.64,0.86,19.72,108.64
241,0.86,19.72,108.62,0.86,19.72,108.62
242,0.87,19.81,109.11,0.87,19.81,109.11
243,0.87,19.8,109.05,0.87,19.8,109.05
244,0.87,19.84,109.29,0.87,19.84,109.29
245,0.87,19.86,109.41,0.87,19.86,109.41
246,0.87,19.86,109.39,0.87,19.86,109.39
247,0.87,19.9,109.6,0.87,19.9,109.6
248,0.87,19.87,109.46,0.87,19.87,109.46
249,0.87,19.79,109.02,0.87,19.79,109.02
250,0.86,19.7,108.52,0.86,19.7,108.52
251,0.86,19.74,108.71,0.86,19.74,108.71
252,0.87,19.8,109.04,0.87,19.8,109.04
253,0.86,19.7,108.54,0.86,19.7,108.54
254,0.87,19.78,108.98,0.87,19.78,108.98
255,0.87,19.83,109.21,0.87,19.83,109.21
256,0.87,19.74,108.74,0.87,19.74,108.74
257,0.87,19.84,109.27,0.87,19.84,109.27
258,0.88,20.01,110.23,0.88,20.01,110.23
259,0.87,19.89,109.58,0.87,19.89,109.58
260,0.87,19.9,109.63,0.87,19.9,109.63
261,0.88,20.03,110.33,0.88,20.03,110.33
262,0.88,20.08,110.59,0.88,20.08,110.59
263,0.88,20.03,110.35,0.88,20.03,110.35
264,0.88,19.97,110.01,0.88,19.97,110.01
265,0.88,19.97,110,0.88,19.97,110
266,0.87,19.94,109.85,0.87,19.94,109.85
267,0.87,19.94,109.83,0.87,19.94,109.83
268,0.87,19.81,109.09,0.87,19.81,109.09
269,0.86,19.54,107.65,0.86,19.54,107.65
270,0.85,19.49,107.34,0.85,19.49,107.34
271,0.85,19.47,107.22,0.85,19.47,107.22
272,0.86,19.65,108.22,0.86,19.65,108.22
273,0.87,19.82,109.17,0.87,19.82,109.17
274,0.87,19.76,108.83,0.87,19.76,108.83
275,0.86,19.72,108.65,0.86,19.72,108.65
276,0.86,19.57,107.81,0.86,19.57,107.81
277,0.86,19.55,107.7,0.86,19.55,107.7
278,0.86,19.57,107.79,0.86,19.57,107.79
279,0.85,19.47,107.24,0.85,19.47,107.24
280,0.85,19.36,106.62,0.85,19.36,106.62
281,0.84,19.23,105.91,0.84,19.23,105.91
282,0.84,19.12,105.33,0.84,19.12,105.33
283,0.83,18.99,104.59,0.83,18.99,104.59
284,0.84,19.12,105.33,0.84,19.12,105.33
285,0.85,19.3,106.33,0.85,19.3,106.33
286,0.85,19.32,106.39,0.85,19.32,106.39
287,0.84,19.23,105.94,0.84,19.23,105.94
288,0.84,19.17,105.61,0.84,19.17,105.61
289,0.83,18.97,104.51,0.83,18.97,104.51
290,0.84,19.06,104.98,0.84,19.06,104.98
291,0.85,19.32,106.43,0.85,19.32,106.43
292,0.85,19.37,106.72,0.85,19.37,106.72
293,0.85,19.29,106.28,0.85,19.29,106.28
294,0.84,19.26,106.08,0.84,19.26,106.08
295,0.86,19.56,107.76,0.86,19.56,107.76
296,0.87,19.76,108.84,0.87,19.76,108.84
297,0.87,19.77,108.91,0.87,19.77,108.91
298,0.87,19.8,109.08,0.87,19.8,109.08
299,0.87,19.82,109.15,0.87,19.82,109.15
300,0.87,19.82,109.15,0.87,19.82,109.15
301,0.87,19.83,109.23,0.87,19.83,109.23
302,0.87,19.88,109.53,0.87,19.88,109.53
303,0.88,19.98,110.07,0.88,19.98,110.07
304,0.88,20.08,110.6,0.88,20.08,110.6
305,0.87,19.96,109.95,0.87,19.96,109.95
306,0.87,19.92,109.75,0.87,19.92,109.75
307,0.88,20.11,110.75,0.88,20.11,110.75
308,0.89,20.32,111.93,0.89,20.32,111.93
309,0.89,20.28,111.7,0.89,20.28,111.7
310,0.89,20.21,111.3,0.89,20.21,111.3
311,0.89,20.25,111.54,0.89,20.25,111.54
312,0.88,20.12,110.84,0.88,20.12,110.84
313,0.87,19.87,109.45,0.87,19.87,109.45
314,0.87,19.95,109.9,0.87,19.95,109.9
315,0.89,20.28,111.73,0.89,20.28,111.73
316,0.89,20.37,112.21,0.89,20.37,112.21
317,0.88,20.03,110.33,0.88,20.03,110.33
318,0.87,19.84,109.28,0.87,19.84,109.28
319,0.87,19.85,109.34,0.87,19.85,109.34
320,0.87,19.79,109.03,0.87,19.79,109.03
321,0.87,19.89,109.55,0.87,19.89,109.55
322,0.88,20.05,110.42,0.88,20.05,110.42
323,0.88,20.15,110.99,0.88,20.15,110.99
324,0.89,20.29,111.77,0.89,20.29,111.77
325,0.87,19.95,109.9,0.87,19.95,109.9
326,0.88,20.04,110.36,0.88,20.04,110.36
327,0.89,20.29,111.76,0.89,20.29,111.76
328,0.89,20.28,111.7,0.89,20.28,111.7
329,0.89,20.33,111.99,0.89,20.33,111.99
330,0.89,20.31,111.86,0.89,20.31,111.86
331,0.88,20.15,110.98,0.88,20.15,110.98
332,0.86,19.68,108.39,0.86,19.68,108.39
333,0.85,19.48,107.31,0.85,19.48,107.31
334,0.86,19.72,108.62,0.86,19.72,108.62
335,0.88,20.11,110.76,0.88,20.11,110.76
336,0.88,20.08,110.58,0.88,20.08,110.58
337,0.87,19.78,108.94,0.87,19.78,108.94
338,0.88,20.12,110.83,0.88,20.12,110.83
339,0.9,20.59,113.4,0.9,20.59,113.4
340,0.9,20.53,113.07,0.9,20.53,113.07
341,0.9,20.59,113.4,0.9,20.59,113.4
342,0.92,20.91,115.15,0.92,20.91,115.15
343,0.92,21.04,115.91,0.92,21.04,115.91
344,0.91,20.87,114.93,0.91,20.87,114.93
345,0.91,20.81,114.63,0.91,20.81,114.63
346,0.92,20.89,115.08,0.92,20.89,115.08
347,0.91,20.83,114.73,0.91,20.83,114.73
348,0.91,20.79,114.53,0.91,20.79,114.53
349,0.92,20.98,115.58,0.92,20.98,115.58
350,0.93,21.17,116.63,0.93,21.17,116.63
351,0.93,21.17,116.63,0.93,21.17,116.63
352,0.92,20.98,115.58,0.92,20.98,115.58
353,0.92,20.98,115.58,0.92,20.98,115.58
354,0.93,21.15,116.49,0.93,21.15,116.49
355,0.94,21.41,117.93,0.94,21.41,117.93
356,0.95,21.77,119.9,0.95,21.77,119.9
357,0.93,21.33,117.51,0.93,21.33,117.51
358,0.92,21,115.65,0.92,21,115.65
359,0.92,21.03,115.84,0.92,21.03,115.84
360,0.92,20.89,115.09,0.92,20.89,115.09
361,0.91,20.84,114.77,0.91,20.84,114.77
362,0.92,20.94,115.36,0.92,20.94,115.36
363,0.91,20.77,114.42,0.91,20.77,114.42
364,0.91,20.72,114.14,0.91,20.72,114.14
365,0.93,21.11,116.26,0.93,21.11,116.26
366,0.94,21.49,118.37,0.94,21.49,118.37
367,0.93,21.12,116.36,0.93,21.12,116.36
368,0.91,20.86,114.91,0.91,20.86,114.91
369,0.92,20.88,115.02,0.92,20.88,115.02
370,0.93,21.13,116.39,0.93,21.13,116.39
371,0.94,21.34,117.57,0.94,21.34,117.57
372,0.93,21.33,117.49,0.93,21.33,117.49
373,0.95,21.71,119.57,0.95,21.71,119.57
374,0.96,21.92,120.76,0.96,21.92,120.76
