"","x"
"1",4615617
"2",4615616.0768766
"3",4615615.15375338
"4",4615614.23063035
"5",4615613.30750751
"6",4615612.38438485
"7",4615611.46126237
"8",4615610.53814008
"9",4615609.61501797
"10",4615608.69189605
"11",4615607.76877431
"12",4615606.84565275
"13",4615605.92253138
"14",4615604.9994102
"15",4615604.0762892
"16",4615603.15316839
"17",4615602.23004775
"18",4615601.30692731
"19",4615600.38380705
"20",4615599.46068697
"21",4615598.53756708
"22",4615597.61444737
"23",4615596.69132785
"24",4615595.76820851
"25",4615594.84508936
"26",4615593.92197039
"27",4615592.9988516
"28",4615592.075733
"29",4615591.15261459
"30",4615590.22949636
"31",4615589.30637831
"32",4615588.38326045
"33",4615587.46014277
"34",4615586.53702528
"35",4615585.61390797
"36",4615584.69079085
"37",4615583.76767391
"38",4615582.84455716
"39",4615581.92144059
"40",4615580.99832421
"41",4615580.07520801
"42",4615579.15209199
"43",4615578.22897616
"44",4615577.30586052
"45",4615576.38274505
"46",4615575.45962978
"47",4615574.53651469
"48",4615573.61339978
"49",4615572.69028506
"50",4615571.76717052
"51",4615570.84405616
"52",4615569.920942
"53",4615568.99782801
"54",4615568.07471421
"55",4615567.1516006
"56",4615566.22848717
"57",4615565.30537392
"58",4615564.38226086
"59",4615563.45914798
"60",4615562.53603529
"61",4615561.61292278
"62",4615560.68981046
"63",4615559.76669832
"64",4615558.84358637
"65",4615557.9204746
"66",4615556.99736302
"67",4615556.07425162
"68",4615555.1511404
"69",4615554.22802937
"70",4615553.30491853
"71",4615552.38180787
"72",4615551.45869739
"73",4615550.5355871
"74",4615549.61247699
"75",4615548.68936707
"76",4615547.76625733
"77",4615546.84314778
"78",4615545.92003841
"79",4615544.99692923
"80",4615544.07382023
"81",4615543.15071141
"82",4615542.22760278
"83",4615541.30449434
"84",4615540.38138607
"85",4615539.458278
"86",4615538.53517011
"87",4615537.6120624
"88",4615536.68895488
"89",4615535.76584754
"90",4615534.84274039
"91",4615533.91963342
"92",4615532.99652663
"93",4615532.07342003
"94",4615531.15031362
"95",4615530.22720739
"96",4615529.30410134
"97",4615528.38099548
"98",4615527.45788981
"99",4615526.53478432
"100",4615525.61167901
"101",4615524.68857389
"102",4615523.76546895
"103",4615522.84236419
"104",4615521.91925963
"105",4615520.99615524
"106",4615520.07305104
"107",4615519.14994703
"108",4615518.2268432
"109",4615517.30373955
"110",4615516.38063609
"111",4615515.45753282
"112",4615514.53442973
"113",4615513.61132682
"114",4615512.6882241
"115",4615511.76512156
"116",4615510.8420192
"117",4615509.91891704
"118",4615508.99581505
"119",4615508.07271325
"120",4615507.14961164
"121",4615506.22651021
"122",4615505.30340896
"123",4615504.3803079
"124",4615503.45720703
"125",4615502.53410634
"126",4615501.61100583
"127",4615500.68790551
"128",4615499.76480537
"129",4615498.84170542
"130",4615497.91860565
"131",4615496.99550606
"132",4615496.07240666
"133",4615495.14930745
"134",4615494.22620842
"135",4615493.30310958
"136",4615492.38001091
"137",4615491.45691244
"138",4615490.53381415
"139",4615489.61071604
"140",4615488.68761812
"141",4615487.76452038
"142",4615486.84142283
"143",4615485.91832546
"144",4615484.99522828
"145",4615484.07213128
"146",4615483.14903446
"147",4615482.22593783
