"day","faeces_c_1","faeces_c_2","faeces_l_1","faeces_l_2","faeces_p_1","faeces_p_2"
71,3.47749645245824,0.858889156506683,0.768709742122347,0.189859708280425,5.66160825944077,1.39833181971614
72,3.57206532661963,0.877481257755181,0.789614440621183,0.193969541187987,5.81557302298775,1.42860106525756
73,3.6203833112287,0.884747398975454,0.800295258271609,0.195575740826153,5.89423809266708,1.44043085306881
74,3.7181451853101,0.904128081508881,0.821905777805391,0.199859891701963,6.05340128415398,1.47198396428112
75,3.80729728271185,0.921375706549643,0.841613083546831,0.203672524605711,6.19854715501158,1.50006430820714
76,3.86436344823964,0.930891063952482,0.854227709610867,0.205775919400022,6.291454877134,1.51555597780334
77,3.88871650627925,0.932658639445023,0.859611017177518,0.206166646614163,6.33110336460902,1.51843371474558
78,3.98942973918396,0.952802169120954,0.881873942345929,0.210619426858316,6.49507157537319,1.55122879463903
79,4.12569826386877,0.981330683261035,0.911996458328887,0.216925729984018,6.71692629626355,1.59767521766007
80,4.20291017574193,0.995757641562198,0.929064354637689,0.22011484708217,6.84263270717282,1.62116331819249
81,4.26540921071515,1.00674089224606,0.942879930789665,0.22254272354913,6.94438552200641,1.63904482106026
82,4.34218231303848,1.02113594449818,0.959850827092717,0.225724787731176,7.06937752017493,1.6624809763058
83,4.43075237187264,1.0383143732798,0.979429471677111,0.229522124619745,7.21357579139967,1.69044866386606
84,4.50163804753386,1.0513725919181,0.995098936823274,0.232408678213476,7.3289826458095,1.71170836017544
85,4.58296919797192,1.06689471764191,1.01307740165695,0.235839884952422,7.46139546617182,1.73697947012578
86,4.63452913194342,1.07553203632902,1.02447486074539,0.237749186977993,7.54533865691841,1.75104163107601
87,4.66928029479757,1.08037008123725,1.03215669674473,0.238818649536656,7.60191598872306,1.75891830769854
88,4.73985720415739,1.09356968974322,1.04775790828742,0.241736457732712,7.71682014992642,1.78040819663458
89,4.75078210026679,1.0930945571938,1.05017288532213,0.241631428432314,7.73460664745189,1.77963464750149
90,4.75303459817869,1.09077297144567,1.05067080591318,0.241118235793253,7.73827387212249,1.77585494298522
91,4.80612304632078,1.10021808767816,1.06240614708144,0.243206103592014,7.82470559120296,1.79123225502689
92,4.88399485878903,1.11536402341838,1.07961991615336,0.246554152545116,7.95148636658985,1.81589090128466
93,4.96285111423415,1.13073963729849,1.09705129893597,0.249952972455455,8.07986988422683,1.84092347967192
94,5.06223661746014,1.15078074288918,1.11902072596487,0.254383111586028,8.24167645790001,1.87355180596694
95,4.90907522029305,1.11357529509147,1.08516399606478,0.246158749441272,7.99231895514378,1.81297872604365
96,5.17044164489765,1.17044347110981,1.14293973203001,0.258729609403222,8.41784183590355,1.90556410735071
97,5.12280898285987,1.15732394577972,1.13241040673744,0.255829503803939,8.34029251946308,1.88420459944488
98,5.28130620576569,1.19080988470068,1.16744663495873,0.263231658723307,8.59833712096589,1.93872205789864
99,5.41833213208632,1.21936304711358,1.19773657656645,0.26954341041458,8.82142494487036,1.98520861003754
100,5.53482736588674,1.24323759798167,1.22348815456444,0.274820942711737,9.01108736060156,2.02407805425787
101,5.52080421444866,1.23783853519617,1.22038830003602,0.273627465674942,8.98825668597957,2.01528800116148
102,5.55166645822323,1.24260068542308,1.22721048023882,0.274680151514575,9.03850258461606,2.02304111591686
103,5.64371965936624,1.26108553961842,1.24755908259675,0.278766277178809,9.18837165595065,2.05313575572964
104,5.68274700765904,1.26774214395722,1.25618618064042,0.280237737085279,9.2519109177326,2.06397317472333
105,5.71532592362231,1.27301368308712,1.26338783574809,0.281403024682417,9.30495167916053,2.07255561035939
106,5.60895685146919,1.2474629476009,1.23987467243003,0.27575496736441,9.13177536519896,2.03095721995375
107,5.74026874761557,1.27484497818445,1.26890151263081,0.281807837282879,9.34556034699517,2.07553708728977
108,5.729332977969,1.27065286419657,1.2664841319721,0.280881159453978,9.32775614658813,2.06871203153406
109,5.68955303593712,1.26016237218213,1.25769067110189,0.278562208587629,9.26299160938534,2.05163277435968
110,5.56249266959121,1.23048382968757,1.22960364275174,0.272001688667779,9.05612841645727,2.0033140244738
111,5.810740146182,1.2838385643693,1.28447940073497,0.283795893176371,9.46029272922262,2.09017927672756
112,5.98023705753159,1.31967716409316,1.3219471390333,0.291718109957435,9.73624559541984,2.14852703206745
113,5.91775424034485,1.30434282788643,1.3081351478657,0.288328414585421,9.63451918428073,2.12356165662913
114,5.99292677683709,1.31940766690627,1.32475223487978,0.29165853689507,9.75690534895583,2.14808827173512
115,6.05466369831182,1.3315197237371,1.33839934383735,0.29433593893136,9.85741738953222,2.16780755022462
116,6.53641903119661,1.43583911712667,1.44489262794872,0.317396015364842,10.6417488788604,2.33764684332201
117,6.71535262424653,1.47344033057798,1.48444636957029,0.325707862548818,10.9330653250891,2.3988642575024
118,6.78954780347081,1.4880292086525,1.50084740918829,0.328932772438973,11.0538602835455,2.42261597478862
119,6.93468019257898,1.51814798667548,1.53292930572799,0.335590607580895,11.2901459977426,2.47165145900849
120,7.03083428065092,1.53752028904449,1.55418441993336,0.339872905999308,11.446691600779,2.50319092672506
121,7.0127942887703,1.53196067921145,1.55019663225449,0.338643939615164,11.417321228033,2.49413949176882
122,7.06350450275922,1.54147751168792,1.56140625850467,0.340747660478383,11.4998810150185,2.5096335628884
123,7.15382018490987,1.55965162476108,1.58137077771692,0.344765095999819,11.6469212835024,2.53922229434787
124,7.14693874956263,1.556668487913,1.57984961832437,0.344105665749189,11.6357178238493,2.53436553821625
125,7.18504258971519,1.56353399279353,1.58827257246336,0.345623303670148,11.6977535495714,2.54554306195157
126,7.03362660794699,1.52924969443317,1.55480167123039,0.338044669295754,11.4512377055698,2.48972581830524
127,7.32790374917262,1.59187722203672,1.61985240771184,0.351888649081802,11.9303415425126,2.59168782815803
128,7.5244725334896,1.63318059933159,1.66330445477139,0.36101886932593,12.2503693176813,2.65893262487669
129,7.75319928215798,1.68138277849771,1.71386510447703,0.371674087878441,12.6227525155133,2.7374091551682
130,7.85886361042971,1.7028469118714,1.73722248230552,0.376418791045257,12.7947814569803,2.77235427055554
131,7.93850157478409,1.71867181294751,1.75482666389964,0.379916927072607,12.9244376515783,2.79811832002682
132,8.0176958625837,1.7344114976428,1.77233276962377,0.383396225794724,13.0533715096099,2.82374363125003
133,8.09676945743379,1.75013503632474,1.78981219585379,0.386871955398101,13.1821088710501,2.84934265563045
134,8.17447055930846,1.76557114764758,1.80698822889977,0.390284148427359,13.308611717611,2.87447372809991
135,8.24161161042037,1.7787417365587,1.82182993493503,0.393195541765607,13.4179220604739,2.89591637109907
136,8.29864700374228,1.78975499680899,1.83443775872198,0.395630051926199,13.5107796832857,2.91384673164693
137,8.21234704490671,1.76991452206575,1.81536092571622,0.391244262772429,13.3702772941639,2.88154504645091
138,8.26028089867484,1.77906583806075,1.82595683023339,0.393267185255535,13.4483169718776,2.89644403108838
139,8.37628214796204,1.80288225318344,1.85159921165477,0.398531866493183,13.6371751461557,2.9352188262355
140,8.59046300706237,1.84779254750162,1.89894445419274,0.4084594052372,13.9858766150068,3.00833593698509
141,8.60063461108238,1.84881272721161,1.90119291402874,0.408684918646776,14.0024367001481,3.00999686114451
142,8.63812526794398,1.85574082370764,1.90948032238762,0.410216392609057,14.0634741204421,3.02127628842226
143,8.73379752414413,1.87518120118007,1.93062892638976,0.414513739208227,14.2192352673785,3.0529265871844
144,8.72008957854731,1.87116079520631,1.92759874894204,0.413625017887712,14.1969177699858,3.04638108412537
145,8.71257411515493,1.86851471630912,1.92593743598162,0.413040095184121,14.1846820681821,3.04207308199098
146,8.63158651930726,1.85016753047005,1.90803491479424,0.408984401472327,14.052828578802,3.01220257592317
147,8.73513792286288,1.87140781390405,1.9309252250539,0.413679622020895,14.2214175305557,3.04678324789992
148,8.51943499600188,1.82430473775289,1.88324352543199,0.403267363082218,13.8702380285785,2.97009613444681
149,8.58943117469838,1.83843883770272,1.89871636493333,0.406391743071127,13.9841967195089,2.99310744103179
150,8.03107662698177,1.71819139221591,1.7752906228065,0.379810728805623,13.075156333051,2.79733616136204
151,8.22133920631029,1.75819209127115,1.81734866665806,0.388652988596781,13.3849171639578,2.86246010649058
152,8.12099406663853,1.7360528144619,1.79516710946747,0.383759043196842,13.221548234808,2.82641581021166
153,8.0599029629849,1.72235053797744,1.78166276023877,0.380730118921329,13.1220876309649,2.80410754253169
154,7.17119728476533,1.5319365089089,1.58521203136918,0.338638596706178,11.6752124215127,2.4941001408201
155,7.01578751994668,1.49831700926164,1.55085829388295,0.331206917836784,11.4221944184395,2.43936523613123
156,7.49830168357801,1.60090960868898,1.65751931952777,0.353885281920722,12.2077613374744,2.6063931874796
157,7.21614975540207,1.54023364700889,1.59514889329941,0.340472700917755,11.7483981982686,2.50760846390219
158,7.23281595268157,1.54338070290335,1.59883300006645,0.341168365904952,11.7755319369974,2.51273209174441
159,6.72530169033643,1.43473638460776,1.48664563681121,0.317152253439611,10.9492631028635,2.3358515173965
160,6.74164665524092,1.43790738279983,1.49025873431641,0.317853210934699,10.9758738527431,2.34101412497937
161,6.5912005660051,1.40552454272901,1.45700223038007,0.310694898919044,10.7309370618469,2.28829258886406
162,7.57529989352118,1.61500353969003,1.67453997646258,0.357000782457796,12.333119826645,2.6293390961971
163,7.10602849591212,1.51459438468482,1.57080629909636,0.334805074509276,11.5691130600113,2.46586594559213
164,7.02686330685114,1.49739693460651,1.55330662572499,0.331003532913018,11.4402265767682,2.43786729002604
165,6.87701172258235,1.46516581797767,1.5201815386761,0.323878759763484,11.1962576816779,2.38539277032153
166,6.2365391528569,1.32847892549486,1.37860339168416,0.293663762477811,10.1535233927214,2.16285691729689
167,6.64839815781786,1.4159797346299,1.46964590857026,0.313006046602399,10.8240587551842,2.3053143749764
168,6.4885670999138,1.38170888759203,1.43431483261252,0.30543038567824,10.5638425767018,2.24951903102703
169,6.23244463462197,1.32696953958751,1.37769828765328,0.293330108750923,10.1468572297003,2.16039953111791
170,6.89652230120195,1.46812868040647,1.52449440342359,0.324533708300377,11.228022272834,2.39021651827579
171,5.98786841694406,1.27450731507761,1.32363407111395,0.281733195964524,9.74866998407734,2.07498734805617
172,6.17897708711426,1.31502256823826,1.36587914557263,0.290689199294772,10.0598083102492,2.14094902337737
173,6.69779610073227,1.42524029401438,1.48056545384608,0.315053117624232,10.9044820727711,2.32039121551815
174,6.55036871887928,1.39366621611428,1.44797624312068,0.308073584614736,10.6644599493333,2.26898640097202
175,5.83336400704815,1.24096783036156,1.28948046471591,0.27431920460624,9.49712596235208,2.0203827132904
176,6.02168700531142,1.28090095498883,1.33110975906884,0.283146526892267,9.80372901917368,2.08539664250812
177,5.92083732978878,1.25932155756192,1.30881667290068,0.278376344303161,9.63953867025261,2.05026386915343
178,6.2297122004211,1.32487985543972,1.37709427588256,0.292868178570885,10.1424086350715,2.1569973786808
179,6.43337351255063,1.36803699364025,1.42211414487961,0.302408177541529,10.4739835432403,2.22726022824237
180,6.70338029172326,1.4252781838336,1.48179985395988,0.315061493268479,10.9135735275775,2.32045290280277
181,7.03583175764684,1.49576313758429,1.55528912537457,0.33064237778179,11.4548278440285,2.43520735382143
182,6.37163352363956,1.35439346726357,1.40846635785717,0.299392240131947,10.3734665086623,2.20504760986069
183,6.18739592629495,1.31510130075017,1.36774015212836,0.290706603323722,10.0735147712311,2.14107720543185
184,6.59723517466551,1.40206878010317,1.45833619650501,0.30993099349649,10.7407618282274,2.28266636479954
185,7.03611932020786,1.49516450349029,1.55535269183542,0.330510048139959,11.4552960160577,2.434232735507
186,7.06633067556727,1.5013943484631,1.56203099144119,0.331887171765527,11.5044822226779,2.44437536030483
187,7.43501583748579,1.57952020068391,1.64352981670739,0.349157096993286,12.1047275389242,2.57156973023626
188,8.07963539685541,1.71620352506943,1.7860246666733,0.379371305541663,13.1542134180383,2.79409977414812
189,8.0874835479027,1.71759025985285,1.78775952111533,0.379677846914842,13.1669907586907,2.79635747569026
190,7.95466556259872,1.68911983631046,1.75839975594287,0.373384384868629,12.9507537580554,2.75000562823879
191,8.7383383636954,1.85521895426591,1.93163269092214,0.410101031995621,14.2266280728234,3.0204266483487
192,8.31990312068871,1.76608241848315,1.83913647931014,0.390397166191012,13.5453861333318,2.87530611289888
193,8.93031645904493,1.8953359503364,1.97406995410467,0.418968999548046,14.5391818841995,3.08573993317926
194,9.08030759026919,1.92682183870128,2.0072258883753,0.425929038028705,14.783377971526,3.13700116897332
195,8.96672681605989,1.90238558065936,1.98211855933955,0.420527338882597,14.5984605005326,3.09721722605595
196,9.50029665743527,2.0152255972056,2.10006557690675,0.445470921487554,15.4671496457894,3.28092869159087
197,9.13953219190033,1.93835409205792,2.02031764242007,0.428478272981224,14.8797997790939,3.15577648671886
198,9.3674472312979,1.98635384807582,2.07069886165533,0.439088745364129,15.250861457271,3.23392345791993
199,8.96513242813015,1.90073672162671,1.98176611569193,0.420162854254326,14.5958647250961,3.09453276784139
200,9.03563144421397,1.91539658068123,1.99735010872098,0.423403454676904,14.7106420705799,3.11840004714418
201,9.22178945370359,1.95456472844819,2.03850082660816,0.432061676814863,15.013720373749,3.18216854035073
202,9.54209367108358,2.02213802099298,2.10930491676585,0.446998930956343,15.5351981171326,3.29218260259909
203,9.42280974778486,1.9965497979819,2.0829368916156,0.441342586922314,15.3409955192006,3.25052317987228
204,9.58970062699689,2.03160379746763,2.11982855965194,0.449091365756002,15.6127055821984,3.30759355096483
205,9.69019174771799,2.05258127383141,2.14204238633766,0.453728492110102,15.7763121787409,3.34174635458869
206,9.44299881387402,1.99993144223673,2.08739973780373,0.44209010828391,15.3738647355703,3.25602873402753
207,9.60561127666692,2.03408906073566,2.12334565063164,0.449640739741566,15.6386092363981,3.31163973396963
208,10.2571043266205,2.17172477103494,2.26735990377926,0.480065475702462,16.699285640533,3.53572032898321
209,10.6954503539086,2.26416230125148,2.36425744665347,0.500499035013484,17.4129437340827,3.68621511501995
210,10.5815114929019,2.23967165426621,2.33907096158885,0.495085313048321,17.2274432726544,3.64634262308604
211,11.7706987726146,2.49092103155224,2.60194393920953,0.550624649079968,19.1635236157654,4.05539424084294
212,11.9534444314714,2.5290881814008,2.64234034800947,0.559061597993861,19.4610463726411,4.11753303919288
213,11.8481899606469,2.50633038792195,2.61907357024826,0.554030927856431,19.2896847078602,4.08048175437117
214,11.9749097883981,2.53265857752028,2.6470853216459,0.559850843451851,19.4959934800587,4.1233458946295
215,12.0442140345198,2.54684248319276,2.6624052076307,0.562986233126821,19.6088256562007,4.14643828842611
216,12.2165935042428,2.58281744357773,2.70051014304316,0.570938592790866,19.8894715297147,4.20500804849145
217,12.3045257596247,2.60093230367442,2.719947799496,0.574942930285926,20.032631412161,4.23450031194713
218,12.3079369169593,2.60118931839642,2.72070184480154,0.574999744066577,20.0381850156812,4.23491874995066
219,12.2434703016544,2.58712150601059,2.70645132983941,0.57189001711813,19.9332288419918,4.21201536417162
220,12.4009099959916,2.6199514945613,2.74125378858761,0.579147172481972,20.1895517127722,4.26546488939102
221,12.473044280671,2.63133939739028,2.75719926204306,0.581664498370483,20.3069913902854,4.28400519434768
222,12.579755013843,2.54410493574507,2.78078795042845,0.562381091059437,20.4807239523619,4.14198136907267
223,12.615478466058,2.47887563878582,2.78868471354967,0.547961983310549,20.5388842394769,4.03578349612849
224,12.6339224176528,2.42076534280426,2.79276179758641,0.535116549461994,20.5689122869856,3.941175856355
225,12.6326419414562,2.25507390987659,2.79247874495347,0.498490022183246,20.5668275818795,3.67141857607978
226,12.4853356727831,2.26588514354551,2.75991630661522,0.500879873836377,20.3270026391978,3.68902002317585
227,12.5733655502729,1.94380886720834,2.7793755426919,0.429684065382897,20.4703214572864,3.16465724345499
228,12.6424489054944,1.7609267355498,2.79464660016193,0.389257488911009,20.5827940075418,2.86691229928108
229,12.5473473668636,1.6043215442228,2.77362415478039,0.35463949924925,20.4279620288587,2.61194805796273
230,12.5845877147674,1.45103096833666,2.78185623168542,0.320754214053368,20.4885919286037,2.3623802431867
231,12.579381185435,1.21704611064541,2.78070531467511,0.269031245511091,20.4801153334801,1.98143647487533
232,12.5612806717692,1.11451897329405,2.77670414849634,0.246367351991316,20.4506464270207,1.81451510038049
233,12.5005072885657,0.933231882652891,2.76327003220927,0.206293363533797,20.3517030943666,1.51936699491558
234,12.4445628778217,0.865353262993762,2.75090337299216,0.1912886160302,20.2606216677517,1.40885583869862
235,12.4028085670418,0.741753553747868,2.74167347271451,0.163966575039002,20.1926427196751,1.20762683838249
236,12.3466534874983,0.623034213082779,2.72926024460489,0.137723352365667,20.1012183094709,1.01434342059793
237,12.3896075982813,0.454041954781232,2.73875536383061,0.100367168951641,20.1711506161492,0.739212164977163
238,12.3193453494636,0.359671811079742,2.7232237088288,0.0795064003439428,20.0567587443898,0.585570948564912
239,12.2282948246556,0.2505516226962,2.70309675071335,0.0553850955433709,19.9085221004919,0.407915624319431
240,12.1065785213542,0.119323834222672,2.6761910415625,0.0263768475650114,19.7103594172222,0.194267575716911
241,11.9491866641545,0.0195349092564097,2.64139915733941,0.00431824309878548,19.4541144286585,0.03180420314026
242,11.769371112773,0,2.60165045650772,0,19.1613620923743,0
243,11.5673540480099,0,2.55699405271798,0,18.8324641343038,0
244,11.8770474015433,0,2.62545258349904,0,19.3366666467231,0
245,12.1867393858658,0,2.69391081161244,0,19.840866929971,0
246,12.4567242194818,0.0586739785189022,2.75359166956967,0.0129700373568097,20.280421185402,0.0955253545009501
247,12.717913108164,0.16712414078329,2.81132816075205,0.0369432311205166,20.7056550252214,0.272089829205076
248,12.9439403117609,0.261318238455171,2.86129206891558,0.0577650842900903,21.0736431742353,0.425444430327015
249,13.1557114077326,0.373679605133545,2.90810462697246,0.082602860082152,21.4184213796067,0.608376620287595
250,13.3338844838498,0.479619214484281,2.94749025432469,0.106021089517578,21.7084996508993,0.780853738669145
251,13.4868181392648,0.565576791214007,2.98129664131117,0.125022238057833,21.9574863741013,0.920798705695788
252,13.6498951256506,0.676400384523167,3.01734523830172,0.149520084999858,22.2229871519364,1.10122729269737
253,13.8103134609984,0.794505645177988,3.05280613348387,0.175627563670924,22.4841594593097,1.29351094513188
254,13.9732986685887,0.913703892267732,3.08883444253014,0.20197664986971,22.7495108148252,1.48757405618326
255,14.1356856223693,1.03546183532893,3.12473050599742,0.228891563599027,23.0138881711556,1.68580453190394
256,14.2835554438069,1.14181696897782,3.15741751915732,0.252401645774043,23.2546306172856,1.85895815300248
257,14.4745854143143,1.32981144971146,3.19964519684843,0.293958320462533,23.5656408148836,2.16502636023199
258,14.6197165625799,1.44033330078601,3.2317268190966,0.318389466489539,23.8019245089019,2.34496368970073
259,14.7693699395825,1.54725583527073,3.26480809190771,0.342024974112477,24.0455707086536,2.51904107917761
260,14.907476157777,1.66473358045409,3.29533683487702,0.367993738837221,24.2704173235387,2.71030309238842
261,15.0165422204452,1.92917987137321,3.31944617504578,0.426450287356182,24.4479845273212,3.14084021163918
262,15.1482122206941,2.0532540069286,3.34855217510081,0.453877201531587,24.6623525277265,3.34284161128026
263,15.2940666919141,2.16477458704204,3.38079368979153,0.478529119240872,24.8998138422741,3.52440494171054
264,15.487736119549,2.23345968793527,3.42360482642662,0.493712141543586,25.2151212613008,3.6362291059718
265,15.6882887077414,2.41746288190311,3.46793750381652,0.53438653178911,25.5416349487438,3.93579921825629
266,15.772659454119,2.58467018706485,3.48658787933158,0.571348146614335,25.6789964446008,4.20802444490558
267,15.9159309847754,2.69493996016839,3.51825842821352,0.595723570142486,25.9122525506519,4.38755137374783
268,16.0683903586278,2.75087852485573,3.55195997401247,0.608088937073372,26.160467110187,4.47862328257213
269,16.1959283885495,2.85756188101955,3.58015259115306,0.631671573699059,26.3681079729368,4.65231127295814
270,16.2689345229351,2.93465017521067,3.5962907892804,0.648712143993939,26.486967082954,4.77781642560615
271,16.4062843359604,2.99735942574656,3.6266523268965,0.662574188849241,26.7105822171425,4.87991148612774
272,16.3760705852103,3.00268995155943,3.61997349778333,0.663752515607874,26.6613921106582,4.88858995622307
273,16.2988296098564,2.99030436645824,3.60289917691563,0.661014649427611,26.5356383823627,4.86842535451446
274,16.3644680923849,3.00410836852659,3.6174087362114,0.66406606041114,26.6425024381284,4.89089923858363
275,16.392318615574,2.9149254997098,3.62356516765319,0.644351952567429,26.6878450443029,4.74570326970297
276,16.3528054833693,2.79127170396455,3.61483068579743,0.617017955613216,26.6235148922223,4.54438621277035
277,16.158048047303,2.60144084837784,3.5717790420354,0.575055345430891,26.3064361191178,4.23532825841163
278,16.0281402762966,2.35347599214623,3.54306258739188,0.5202420614218,26.0949371515846,3.83162407142405
279,15.8904519271886,2.1130161992501,3.51262621548381,0.46708779141318,25.8707708568966,3.44013865421771
280,15.6029894391204,1.88622370774225,3.44908187601608,0.416954714343025,25.4027617535152,3.07090456278037
281,15.4816808251788,1.63273587866182,3.42226628767111,0.36092056265156,25.2052628171332,2.65820858841784
282,15.381471614791,1.33270338845744,3.40011477800643,0.294597591132696,25.0421151903966,2.16973463945351
283,15.1779795013582,1.12614396111042,3.35513231082656,0.248937086140198,24.7108157495797,1.83344139633416
284,15.0715380360941,0.841780583395481,3.33160314482079,0.186077813171633,24.5375215745531,1.37047786208948
285,14.8892965384038,0.632766121670712,3.29131818217348,0.139874616369315,24.2408196274364,1.03018765072003
286,14.7273778089816,0.456927040400407,3.25552562093279,0.10100492472009,23.9772045732192,0.743909286827326
287,14.4874381974548,0.31261024098405,3.20248633838476,0.0691033164280531,23.5865660477861,0.508951409882805
288,14.1950028952052,0.17354436356883,3.13784274525589,0.0383624382625836,23.1104608539481,0.282542402441886
289,13.8686417233337,0,3.06569974936851,0,22.579121963603,0
290,13.3838829129136,0,2.95854253864406,0,21.7899006020768,0
291,12.9529848102439,0,2.86329137910655,0,21.0883682524673,0
292,12.5220886125094,0,2.76804064065997,0,20.3868390042258,0
293,12.0911943197037,0,2.67279032330291,0,19.6853128573421,0
294,11.6603019318204,0,2.57754042703398,0,18.9837898118058,0
295,11.2294114488533,0,2.48229095185178,0,18.2822698676068,0
296,10.7985228707961,0,2.38704189775492,0,17.5807530247346,0
297,10.3811006602367,0,2.29476961963127,0,16.9011603731573,0
298,9.95021586221701,0,2.19952140112166,0,16.1996496844516,0
299,9.51933296908829,0,2.1042736036932,0,15.498142097042,0
300,9.08845198084422,0,2.00902622734451,0,14.7966376109183,1.98602732259782e-15
301,8.65757289747849,0,1.91377927207419,2.48253415324727e-16,14.0951362260702,1.98602732259782e-15
302,8.22669571898477,0,1.81853273788085,0,13.3936379424875,0
303,7.79582044535676,0,1.72328662476307,0,12.6921427601598,0
