"","x"
"1",88250
"2",88250
"3",88250
"4",88250
"5",88250
"6",88250
"7",88250
"8",88250
"9",88250
"10",88250
"11",88250
"12",88250
"13",88250
"14",88250
"15",88250
"16",88250
"17",88250
"18",88250
"19",88250
"20",88250
"21",88250
"22",88250
"23",88250
"24",88250
"25",88250
"26",88250
"27",88250
"28",88250
"29",88250
"30",88250
"31",88250
"32",88250
"33",88250
"34",88250
"35",88250
"36",88250
"37",88250
"38",88250
"39",88250
"40",88250
"41",88250
"42",88250
"43",88250
"44",88250
"45",88250
"46",88250
"47",88250
"48",88250
"49",88250
"50",88250
"51",88250
"52",88250
"53",88250
"54",88250
"55",88250
"56",88250
"57",88250
"58",88250
"59",88250
"60",88250
"61",88250
"62",88250
"63",88250
"64",88250
"65",88250
"66",88250
"67",88250
"68",88250
"69",88250
"70",88250
"71",88250
"72",88250
"73",88250
"74",88250
"75",88250
"76",88250
"77",88250
"78",88250
"79",88250
"80",88250
"81",88250
"82",88250
"83",88250
"84",88250
"85",88250
"86",88250
"87",88250
"88",88250
"89",88250
"90",88250
"91",88250
"92",88250
"93",88250
"94",88250
"95",88250
"96",88250
"97",88250
"98",88250
"99",88250
"100",88250
"101",88250
"102",88250
"103",88250
"104",88250
"105",88250
"106",88250
"107",88250
"108",88250
"109",88250
"110",88250
"111",88250
"112",88250
"113",88250
"114",88250
"115",88250
"116",88250
"117",88250
"118",88250
"119",88250
"120",88250
"121",88250
"122",88250
"123",88250
"124",88250
"125",88250
"126",88250
"127",88250
"128",88250
"129",88250
"130",88250
"131",88250
"132",88250
"133",88250
"134",88250
"135",88250
"136",88250
"137",88250
"138",88250
"139",88250
"140",88250
"141",88250
"142",88250
"143",88250
"144",88250
"145",88250
"146",88250
"147",88250
"148",88250
"149",88250
"150",88250
"151",88250
"152",88250
"153",88250
"154",88250
"155",88250
"156",88250
"157",88250
"158",88250
"159",88250
"160",88250
"161",88250
"162",88250
"163",88250
"164",88250
"165",88250
"166",88250
"167",88250
"168",88250
"169",88250
"170",88250
"171",88250
"172",88250
"173",88250
"174",88250
"175",88250
"176",88250
"177",88250
"178",88250
"179",88250
"180",88250
"181",88250
"182",88250
"183",88250
"184",88250
"185",88250
"186",88250
"187",88250
"188",88250
"189",88250
"190",88250
"191",88250
"192",88250
"193",88250
"194",88250
"195",88250
"196",88250
"197",88250
"198",88250
"199",88250
