"","x"
"1",301593
"2",301591.99871124
"3",301590.997425804
"4",301589.996143693
"5",301588.994864906
"6",301587.993589443
"7",301586.992317304
"8",301585.991048489
"9",301584.989782999
"10",301583.988520833
"11",301582.987261991
"12",301581.986006473
"13",301580.98475428
"14",301579.983505411
"15",301578.982259865
"16",301577.981017644
"17",301576.979778747
"18",301575.978543174
"19",301574.977310926
"20",301573.976082001
"21",301572.9748564
"22",301571.973634124
"23",301570.972415171
"24",301569.971199543
"25",301568.969987239
"26",301567.968778258
"27",301566.967572602
"28",301565.96637027
"29",301564.965171261
"30",301563.963975577
"31",301562.962783216
"32",301561.96159418
"33",301560.960408467
"34",301559.959226079
"35",301558.958047014
"36",301557.956871274
"37",301556.955698857
"38",301555.954529764
"39",301554.953363995
"40",301553.95220155
"41",301552.951042428
"42",301551.949886631
"43",301550.948734157
"44",301549.947585007
"45",301548.946439182
"46",301547.945296679
"47",301546.944157501
"48",301545.943021646
"49",301544.941889115
"50",301543.940759908
"51",301542.939634025
"52",301541.938511466
"53",301540.93739223
"54",301539.936276317
"55",301538.935163729
"56",301537.934054464
"57",301536.932948523
"58",301535.931845906
"59",301534.930746612
"60",301533.929650642
"61",301532.928557996
"62",301531.927468673
"63",301530.926382674
"64",301529.925299998
"65",301528.924220646
"66",301527.923144618
"67",301526.922071913
"68",301525.921002531
"69",301524.919936474
"70",301523.91887374
"71",301522.917814329
"72",301521.916758242
"73",301520.915705478
"74",301519.914656038
"75",301518.913609921
"76",301517.912567128
"77",301516.911527658
"78",301515.910491512
"79",301514.909458689
"80",301513.90842919
"81",301512.907403014
"82",301511.906380161
"83",301510.905360632
"84",301509.904344426
"85",301508.903331544
"86",301507.902321985
"87",301506.901315749
"88",301505.900312837
"89",301504.899313248
"90",301503.898316982
"91",301502.89732404
"92",301501.89633442
"93",301500.895348125
"94",301499.894365152
"95",301498.893385503
"96",301497.892409177
"97",301496.891436174
"98",301495.890466494
"99",301494.889500138
"100",301493.888537105
"101",301492.887577395
"102",301491.886621008
"103",301490.885667945
"104",301489.884718204
"105",301488.883771787
"106",301487.882828693
"107",301486.881888922
"108",301485.880952474
"109",301484.880019349
"110",301483.879089547
"111",301482.878163069
"112",301481.877239913
"113",301480.876320081
"114",301479.875403572
"115",301478.874490385
"116",301477.873580522
"117",301476.872673982
"118",301475.871770764
"119",301474.87087087
"120",301473.869974299
"121",301472.86908105
"122",301471.868191125
"123",301470.867304523
"124",301469.866421243
"125",301468.865541287
"126",301467.864664653
"127",301466.863791342
"128",301465.862921355
"129",301464.86205469
"130",301463.861191348
"131",301462.860331329
"132",301461.859474632
"133",301460.858621259
"134",301459.857771208
"135",301458.85692448
"136",301457.856081076
"137",301456.855240993
"138",301455.854404234
"139",301454.853570797
"140",301453.852740683
"141",301452.851913892
"142",301451.851090424
"143",301450.850270278
"144",301449.849453455
"145",301448.848639955
"146",301447.847829778
"147",301446.847022923
"148",301445.846219391
"149",301444.845419181
"150",301443.844622295
"151",301442.84382873
"152",301441.843038489
"153",301440.84225157
"154",301439.841467974
"155",301438.8406877
"156",301437.839910749
"157",301436.83913712
"158",301435.838366815
"159",301434.837599831
"160",301433.83683617
"161",301432.836075832
"162",301431.835318816
"163",301430.834565123
"164",301429.833814752
"165",301428.833067704
"166",301427.832323978
"167",301426.831583575
"168",301425.830846494
"169",301424.830112736
"170",301423.8293823
"171",301422.828655186
"172",301421.827931395
"173",301420.827210926
"174",301419.82649378
"175",301418.825779956
"176",301417.825069454
"177",301416.824362275
"178",301415.823658418
"179",301414.822957884
"180",301413.822260671
"181",301412.821566782
"182",301411.820876214
"183",301410.820188969
"184",301409.819505046
"185",301408.818824445
"186",301407.818147166
"187",301406.81747321
"188",301405.816802576
"189",301404.816135264
"190",301403.815471275
"191",301402.814810607
"192",301401.814153262
"193",301400.813499239
"194",301399.812848538
"195",301398.81220116
"196",301397.811557103
"197",301396.810916369
"198",301395.810278957
"199",301394.809644866
"200",301393.809014098
"201",301392.808386652
"202",301391.807762529
"203",301390.807141727
"204",301389.806524247
"205",301388.80591009
"206",301387.805299254
"207",301386.80469174
"208",301385.804087549
"209",301384.803486679
"210",301383.802889132
"211",301382.802294906
"212",301381.801704002
"213",301380.801116421
"214",301379.800532161
"215",301378.799951223
"216",301377.799373607
"217",301376.798799313
"218",301375.798228341
"219",301374.797660691
"220",301373.797096363
"221",301372.796535357
"222",301371.795977672
"223",301370.79542331
"224",301369.794872269
"225",301368.79432455
"226",301367.793780153
"227",301366.793239077
"228",301365.792701324
"229",301365.792701324
"230",301364.792166892
"231",301363.791635782
"232",301362.791107994
"233",301361.790583527
"234",301360.790062383
"235",301359.789544559
"236",301358.789030058
"237",301357.788518879
"238",301356.788011021
"239",301355.787506485
"240",301354.78700527
"241",301353.786507377
"242",301352.786012806
"243",301351.785521556
"244",301350.785033628
"245",301349.784549022
"246",301348.784067737
"247",301347.783589774
"248",301346.783115133
"249",301345.782643813
"250",301344.782175815
"251",301343.781711138
"252",301342.781249782
"253",301341.780791749
"254",301340.780337036
"255",301339.779885646
"256",301338.779437576
"257",301337.778992829
"258",301336.778551402
"259",301335.778113298
"260",301334.777678514
"261",301333.777247052
"262",301332.776818912
"263",301331.776394093
"264",301330.775972595
"265",301329.775554419
"266",301328.775139564
"267",301327.774728031
"268",301326.774319819
"269",301325.773914928
"270",301324.773513358
"271",301323.77311511
"272",301322.772720184
"273",301321.772328578
"274",301320.771940294
"275",301319.771555331
"276",301318.77117369
"277",301317.770795369
"278",301316.77042037
"279",301315.770048693
"280",301314.769680336
"281",301313.769315301
"282",301312.768953587
"283",301311.768595194
"284",301310.768240122
"285",301309.767888371
"286",301308.767539942
"287",301307.767194834
"288",301306.766853047
"289",301305.766514581
"290",301304.766179436
"291",301303.765847612
"292",301302.76551911
"293",301301.765193928
"294",301300.764872068
"295",301299.764553528
"296",301298.76423831
"297",301297.763926413
"298",301296.763617836
"299",301295.763312581
"300",301294.763010647
"301",301293.762712034
"302",301292.762416742
"303",301291.76212477
"304",301290.76183612
