"","x"
"1",3691371
"2",3691369.8925887
"3",3691368.78517773
"4",3691367.6777671
"5",3691366.57035679
"6",3691365.46294682
"7",3691364.35553718
"8",3691363.24812788
"9",3691362.1407189
"10",3691361.03331026
"11",3691359.92590195
"12",3691358.81849397
"13",3691357.71108633
"14",3691356.60367901
"15",3691355.49627203
"16",3691354.38886538
"17",3691353.28145907
"18",3691352.17405308
"19",3691351.06664743
"20",3691349.95924211
"21",3691348.85183712
"22",3691347.74443247
"23",3691346.63702814
"24",3691345.52962415
"25",3691344.42222049
"26",3691343.31481717
"27",3691342.20741417
"28",3691341.10001151
"29",3691339.99260918
"30",3691338.88520718
"31",3691337.77780552
"32",3691336.67040418
"33",3691335.56300318
"34",3691334.45560251
"35",3691333.34820218
"36",3691332.24080217
"37",3691331.1334025
"38",3691330.02600316
"39",3691328.91860415
"40",3691327.81120548
"41",3691326.70380713
"42",3691325.59640912
"43",3691324.48901144
"44",3691323.3816141
"45",3691322.27421708
"46",3691321.1668204
"47",3691320.05942405
"48",3691318.95202803
"49",3691317.84463235
"50",3691316.73723699
"51",3691315.62984197
"52",3691314.52244728
"53",3691313.41505293
"54",3691312.3076589
"55",3691311.20026521
"56",3691310.09287185
"57",3691308.98547882
"58",3691307.87808613
"59",3691306.77069376
"60",3691305.66330173
"61",3691304.55591003
"62",3691303.44851867
"63",3691302.34112763
"64",3691301.23373693
"65",3691300.12634656
"66",3691299.01895652
"67",3691297.91156681
"68",3691296.80417744
"69",3691295.6967884
"70",3691294.58939969
"71",3691293.48201131
"72",3691292.37462327
"73",3691291.26723556
"74",3691290.15984818
"75",3691289.05246113
"76",3691287.94507441
"77",3691286.83768803
"78",3691285.73030198
"79",3691284.62291626
"80",3691283.51553087
"81",3691282.40814582
"82",3691281.3007611
"83",3691280.19337671
"84",3691279.08599265
"85",3691277.97860892
"86",3691276.87122553
"87",3691275.76384247
"88",3691274.65645974
"89",3691273.54907734
"90",3691272.44169528
"91",3691271.33431354
"92",3691270.22693214
"93",3691269.11955107
"94",3691268.01217034
"95",3691266.90478994
"96",3691265.79740986
"97",3691264.69003012
"98",3691263.58265072
"99",3691262.47527164
"100",3691261.3678929
"101",3691260.26051449
"102",3691259.15313641
"103",3691258.04575867
"104",3691256.93838125
"105",3691255.83100417
"106",3691254.72362742
"107",3691253.616251
"108",3691252.50887492
"109",3691251.40149917
"110",3691250.29412375
"111",3691249.18674866
"112",3691248.0793739
"113",3691246.97199948
"114",3691245.86462539
"115",3691244.75725163
"116",3691243.6498782
"117",3691242.5425051
"118",3691241.43513234
"119",3691240.32775991
"120",3691239.22038781
"121",3691238.11301605
"122",3691237.00564461
"123",3691235.89827351
"124",3691234.79090274
"125",3691233.6835323
"126",3691232.5761622
"127",3691231.46879243
"128",3691230.36142299
"129",3691229.25405388
"130",3691228.1466851
"131",3691227.03931666
"132",3691225.93194855
"133",3691224.82458077
"134",3691223.71721332
"135",3691222.6098462
"136",3691221.50247942
"137",3691220.39511297
"138",3691219.28774685
"139",3691218.18038107
"140",3691217.07301561
"141",3691215.96565049
"142",3691214.8582857
"143",3691213.75092124
"144",3691212.64355712
"145",3691211.53619332
"146",3691210.42882986
"147",3691209.32146673
"148",3691208.21410394
"149",3691207.10674147
"150",3691205.99937934
"151",3691204.89201754
"152",3691203.78465607
"153",3691202.67729494
"154",3691201.56993414
"155",3691200.46257366
"156",3691199.35521353
"157",3691198.24785372
"158",3691197.14049424
"159",3691196.0331351
"160",3691194.92577629
"161",3691193.81841782
"162",3691192.71105967
"163",3691191.60370186
"164",3691190.49634437
"165",3691189.38898723
"166",3691188.28163041
"167",3691187.17427392
"168",3691186.06691777
"169",3691184.95956195
"170",3691183.85220646
"171",3691182.74485131
"172",3691181.63749649
"173",3691180.53014199
"174",3691179.42278784
"175",3691178.31543401
"176",3691177.20808051
"177",3691176.10072735
"178",3691174.99337452
"179",3691173.88602202
"180",3691172.77866986
"181",3691171.67131802
"182",3691170.56396652
"183",3691169.45661535
"184",3691168.34926452
"185",3691167.24191401
"186",3691166.13456384
"187",3691165.027214
"188",3691163.91986449
"189",3691162.81251531
"190",3691161.70516647
"191",3691160.59781796
"192",3691159.49046978
"193",3691158.38312193
"194",3691157.27577442
"195",3691156.16842723
