Day        Pexc        Nexc        Cexc        Pwst        Nwst        Cwst
18091        0.53134        12.1242        66.78167        10.11308        115.74024        732.77601
18092        0.55322        12.62336        69.53107        10.52943        120.50526        762.94432
18093        0.59761        13.63628        75.11036        11.37433        130.17481        824.16428
18094        0.59422        13.55907        74.68507        11.30993        129.43774        819.49776
18095        0.60437        13.7907        75.96092        11.50313        131.64893        833.49726
18096        0.59158        13.49866        74.35236        11.25954        128.86111        815.84702
18097        0.61457        14.02331        77.24217        11.69716        133.86947        847.55601
18098        0.59099        13.48531        74.27879        11.2484        128.73361        815.03975
