"","x"
"1",1834466
"2",1834465.082767
"3",1834464.16553446
"4",1834463.24830238
"5",1834462.33107075
"6",1834461.41383959
"7",1834460.49660888
"8",1834459.57937863
"9",1834458.66214884
"10",1834457.74491951
"11",1834456.82769064
"12",1834455.91046222
"13",1834454.99323427
"14",1834454.07600677
"15",1834453.15877973
"16",1834452.24155315
"17",1834451.32432703
"18",1834450.40710137
"19",1834449.48987617
"20",1834448.57265142
"21",1834447.65542714
"22",1834446.73820331
"23",1834445.82097994
"24",1834444.90375703
"25",1834443.98653458
"26",1834443.06931258
"27",1834442.15209105
"28",1834441.23486997
"29",1834440.31764936
"30",1834439.4004292
"31",1834438.4832095
"32",1834437.56599026
"33",1834436.64877147
"34",1834435.73155315
"35",1834434.81433528
"36",1834433.89711788
"37",1834432.97990093
"38",1834432.06268444
"39",1834431.14546841
"40",1834430.22825283
"41",1834429.31103772
"42",1834428.39382306
"43",1834427.47660887
"44",1834426.55939513
"45",1834425.64218185
"46",1834424.72496903
"47",1834423.80775666
"48",1834422.89054476
"49",1834421.97333332
"50",1834421.05612233
"51",1834420.1389118
"52",1834419.22170173
"53",1834418.30449212
"54",1834417.38728297
"55",1834416.47007427
"56",1834415.55286604
"57",1834414.63565826
"58",1834413.71845095
"59",1834412.80124409
"60",1834411.88403769
"61",1834410.96683174
"62",1834410.04962626
"63",1834409.13242124
"64",1834408.21521667
"65",1834407.29801256
"66",1834406.38080891
"67",1834405.46360572
"68",1834404.54640299
"69",1834403.62920072
"70",1834402.7119989
"71",1834401.79479755
"72",1834400.87759665
"73",1834399.96039621
"74",1834399.04319623
"75",1834398.12599671
"76",1834397.20879765
"77",1834396.29159904
"78",1834395.37440089
"79",1834394.45720321
"80",1834393.54000598
"81",1834392.62280921
"82",1834391.7056129
"83",1834390.78841705
"84",1834389.87122165
"85",1834388.95402672
"86",1834388.03683224
"87",1834387.11963822
"88",1834386.20244466
"89",1834385.28525156
"90",1834384.36805892
"91",1834383.45086673
"92",1834382.53367501
"93",1834381.61648374
"94",1834380.69929293
"95",1834379.78210258
"96",1834378.86491269
"97",1834377.94772326
"98",1834377.03053428
"99",1834376.11334577
"100",1834375.19615771
"101",1834374.27897011
"102",1834373.36178297
"103",1834372.44459629
"104",1834371.52741007
"105",1834370.61022431
"106",1834369.693039
"107",1834368.77585416
"108",1834367.85866977
"109",1834366.94148584
"110",1834366.02430237
"111",1834365.10711936
"112",1834364.1899368
"113",1834363.27275471
"114",1834362.35557307
"115",1834361.43839189
"116",1834360.52121117
"117",1834359.60403091
"118",1834358.68685111
"119",1834357.76967177
"120",1834356.85249288
"121",1834355.93531446
"122",1834355.01813649
"123",1834354.10095898
"124",1834353.18378193
"125",1834352.26660534
"126",1834351.3494292
"127",1834350.43225353
"128",1834349.51507831
"129",1834348.59790356
"130",1834347.68072926
"131",1834346.76355542
"132",1834345.84638204
"133",1834344.92920911
"134",1834344.01203665
"135",1834343.09486464
"136",1834342.17769309
"137",1834341.26052201
"138",1834340.34335138
"139",1834339.4261812
"140",1834338.50901149
"141",1834337.59184224
"142",1834336.67467344
"143",1834335.7575051
"144",1834334.84033722
"145",1834333.9231698
"146",1834333.00600284
"147",1834332.08883634
"148",1834331.17167029
"149",1834330.25450471
"150",1834329.33733958
"151",1834328.42017491
"152",1834327.5030107
"153",1834326.58584695
"154",1834325.66868366
"155",1834324.75152082
"156",1834323.83435845
"157",1834322.91719653
"158",1834322.00003507
"159",1834321.08287407
"160",1834320.16571353
"161",1834319.24855345
"162",1834318.33139382
"163",1834317.41423466
"164",1834316.49707595
"165",1834315.5799177
"166",1834314.66275991
"167",1834313.74560258
"168",1834312.82844571
"169",1834311.91128929
"170",1834310.99413334
"171",1834310.07697784
"172",1834309.1598228
"173",1834308.24266822
"174",1834307.3255141
"175",1834306.40836044
"176",1834305.49120723
"177",1834304.57405449
"178",1834303.6569022
"179",1834302.73975037
"180",1834301.822599
"181",1834300.90544809
"182",1834299.98829764
"183",1834299.07114765
"184",1834298.15399811
"185",1834297.23684903
"186",1834296.31970041
"187",1834295.40255225
"188",1834294.48540455
"189",1834293.56825731
"190",1834292.65111053
"191",1834291.7339642
"192",1834290.81681833
"193",1834289.89967293
"194",1834288.98252798
"195",1834288.06538348
"196",1834287.14823945
"197",1834286.23109588
"198",1834285.31395276
"199",1834285.31395276
"200",1834284.39681011
"201",1834283.47966791
"202",1834282.56252617
"203",1834281.64538489
"204",1834280.72824406
"205",1834279.8111037
"206",1834278.89396379
"207",1834277.97682435
"208",1834277.05968536
"209",1834276.14254683
"210",1834275.22540876
"211",1834274.30827114
"212",1834273.39113399
"213",1834272.47399729
"214",1834271.55686106
"215",1834270.63972528
"216",1834269.72258996
