"date","dir","speed"
"01/04/2018",57.559641784762,0.00249478328761333
"02/04/2018",203.733092325657,0.00722265695829851
"03/04/2018",147.829075456973,0.0113191680022165
"04/04/2018",137.32720882498,0.0215777774673273
"05/04/2018",123.058027922472,0.0195472450255805
"06/04/2018",123.183600895125,0.0180339853602041
"07/04/2018",134.025328135695,0.0199905413801176
"08/04/2018",129.45711523171,0.0267667907448707
"09/04/2018",119.226965682043,0.0153976884297927
"10/04/2018",310.840931025149,0.0144502625105845
"11/04/2018",306.718774511441,0.0346745534876008
"12/04/2018",298.866024890617,0.0389231095616646
"13/04/2018",304.746351192166,0.0320815334714788
"14/04/2018",303.054588873782,0.0306516031154174
"15/04/2018",309.046274727243,0.0359137870943204
"16/04/2018",310.63356279603,0.0314589388887446
"17/04/2018",311.717045711995,0.0287393596961434
"18/04/2018",309.608259807157,0.0327530692670394
"19/04/2018",307.583539366669,0.0350083337669528
"20/04/2018",314.904005539517,0.0250129358284969
"21/04/2018",315.687187918157,0.0230797437621272
"22/04/2018",332.778169019797,0.010087776220103
"23/04/2018",324.527554428651,0.0244074066028591
"24/04/2018",313.823972844174,0.0405402601560629
"25/04/2018",310.168334445063,0.0412516890744991
"26/04/2018",311.651056848536,0.0388296439129068
"27/04/2018",311.553103004088,0.0319775711051225
"28/04/2018",310.879827422427,0.0272949726922689
"29/04/2018",316.981824010874,0.0190130455604136
"30/04/2018",316.368088508259,0.0218757969619849
"01/05/2018",311.280235383787,0.0218277214522596
"02/05/2018",303.131643676233,0.0203265070184135
"03/05/2018",307.842080942816,0.0204599786473511
"04/05/2018",298.253993599326,0.0164116097381246
"05/05/2018",302.162989453083,0.0172112465504764
"06/05/2018",116.364614722914,0.00506756429738426
"07/05/2018",135.944011616251,0.00230127220874231
"08/05/2018",309.019828055522,0.0205820758739726
"09/05/2018",303.411570367757,0.033551173612347
"10/05/2018",302.58232138935,0.0340591363430695
"11/05/2018",307.634889344013,0.0274756062166523
"12/05/2018",324.018054424378,0.0236277146346221
"13/05/2018",314.855731378291,0.0300194382623916
"14/05/2018",318.65481884097,0.0446844816371484
"15/05/2018",307.007584585765,0.029167813835907
"16/05/2018",297.307153485462,0.00889883075906176
"17/05/2018",268.133702773553,0.00730795357196144
"18/05/2018",194.829034607213,0.0054710974994404
"19/05/2018",171.67479649071,0.00239724836932021
"20/05/2018",275.730539004618,0.00202199382652084
"21/05/2018",154.388670072486,0.00393126738700785
"22/05/2018",319.601045507102,0.00377440159820248
"23/05/2018",316.377683097816,0.0374586731689561
"24/05/2018",305.716630445176,0.0744672307900871
"25/05/2018",308.763966697148,0.0412833101302595
"26/05/2018",330.666103159146,0.0211549586169049
"27/05/2018",325.85822759282,0.0360643781592631
"28/05/2018",313.166252464063,0.0740735755414908
"29/05/2018",313.471693992821,0.0909637942901662
"30/05/2018",312.005876203851,0.0827347203689471
"31/05/2018",309.604963652475,0.0701114144082883
"01/06/2018",308.61686311493,0.0547201762734515
"02/06/2018",305.901387654194,0.0398758904272904
"03/06/2018",276.520713849487,0.0037503644917176
"04/06/2018",302.083886918496,0.0219457536865313
"05/06/2018",286.453033658555,0.00390630429972915
"06/06/2018",145.539294900197,0.025359377752702
"07/06/2018",137.978582715591,0.0283971486711845
"08/06/2018",134.661015907387,0.0112097248023708
"09/06/2018",211.509388259244,0.0115432544642414
"10/06/2018",143.762478024623,0.013132182443897
"11/06/2018",147.246433083561,0.00974815026191254
"12/06/2018",289.13340750052,0.0225426723531006
"13/06/2018",297.003592460104,0.0242958211521431
"14/06/2018",312.481966797892,0.0234102760926593
"15/06/2018",49.6285553273,0.0026963756662991
"16/06/2018",19.6886601747309,0.0162188836298634
"17/06/2018",174.886304455761,0.00566311653033955
"18/06/2018",302.835838920295,0.0293865162611956
"19/06/2018",298.491539540056,0.0231079479780018
"20/06/2018",8.47719855973959,0.00359359325470566
"21/06/2018",320.474350328974,0.0360091774108622
"22/06/2018",307.795992996233,0.0605775412764909
"23/06/2018",318.752281663824,0.0672950680640521
"24/06/2018",312.893670533426,0.0420022057031697
"25/06/2018",307.37949308024,0.0400447304012851
"26/06/2018",311.595663013833,0.0602468521491375
"27/06/2018",309.463179959294,0.0692879420807081
"28/06/2018",94.6179626760428,0.00927865751144994
"29/06/2018",105.717005767766,0.0267392067342129
"30/06/2018",73.4501909829275,0.0217626684355117
"01/07/2018",307.632980956107,0.00602164596870334
"02/07/2018",327.353701498925,0.00863977112743293
"03/07/2018",309.750504058851,0.0186432308238343
"04/07/2018",76.2046098406099,0.00514094746244459
"05/07/2018",306.050643647313,0.0110534477560438
"06/07/2018",315.262420138992,0.0274533529046606
"07/07/2018",311.854305814378,0.0311642972350814
"08/07/2018",300.330818269302,0.0214007302867652
"09/07/2018",309.127025481703,0.0177783964420983
"10/07/2018",310.537715907687,0.0193876887428982
"11/07/2018",295.994182319044,0.022871735622465
"12/07/2018",272.527734766954,0.00543693900546184
"13/07/2018",302.452942111536,0.00406081917109717
"14/07/2018",323.258299121175,0.0157586779020562
"15/07/2018",302.630786113968,0.0533539244344717
"16/07/2018",304.793836374743,0.0469943297633436
"17/07/2018",301.5456421064,0.0406791976108621
"18/07/2018",319.636134795556,0.0145433574454088
"19/07/2018",339.270628512994,0.0122633197655318
"20/07/2018",305.533467744832,0.0367259073919319
"21/07/2018",275.482786580253,0.0219424690263256
"22/07/2018",302.69132482407,0.0240178216657133
"23/07/2018",46.0997056725434,0.00703684681384819
"24/07/2018",111.948838082436,0.00584457995218287
"25/07/2018",268.115105758136,0.00366554651461125
"26/07/2018",180.828417378945,0.00482257245610116
"27/07/2018",128.704845557171,0.00414038718742607
"28/07/2018",131.829282941583,0.01102340796432
"29/07/2018",194.59561155273,0.0133631127442868
"30/07/2018",249.729615954628,0.00154756375418665
"31/07/2018",122.76190487828,0.0165080527546093
"01/08/2018",73.0171301664645,0.00404244407795949
"02/08/2018",328.947605207369,0.00584355001166346
"03/08/2018",328.188639539655,0.0184737117481702
"04/08/2018",322.91582079515,0.0140835797008343
"05/08/2018",323.412441903385,0.034041823253519
"06/08/2018",314.326047185971,0.0630092718700865
"07/08/2018",309.434361535278,0.0768411113153951
"08/08/2018",308.496090631212,0.0611802936015769
"09/08/2018",309.306906317815,0.0388634822688428
"10/08/2018",315.579317307798,0.0435685234510372
"11/08/2018",310.087393926802,0.0440944210486407
"12/08/2018",313.249558035652,0.0542387830441569
"13/08/2018",314.128603458256,0.0613767029030672
"14/08/2018",318.305256175252,0.0470543130430709
"15/08/2018",320.066954489334,0.0193635014644477
"16/08/2018",29.2230376670526,0.00356824523921347
"17/08/2018",164.880376434253,0.00668185546256125
"18/08/2018",104.628993117717,0.00420692353541143
"19/08/2018",99.8083914951319,0.00758329146940585
"20/08/2018",111.748111602933,0.00778629594380939
"21/08/2018",309.396791676551,0.0338128776307802
"22/08/2018",306.560437385375,0.0371298260136815
"23/08/2018",308.302173331293,0.0129570464751029
"24/08/2018",215.814608915017,0.00158166804033052
"25/08/2018",251.031922688185,0.00596544867919381
"26/08/2018",179.693118331936,0.0162567332195912
"27/08/2018",152.212138802405,0.021461062112302
"28/08/2018",147.683461630643,0.0365712899354791
"29/08/2018",129.122353847301,0.0369693531358119
"30/08/2018",333.917928307917,0.0051100488516716
"31/08/2018",317.085132706051,0.00126605623024423
"01/09/2018",121.870013898276,0.0115659233618405
"02/09/2018",116.489953767457,0.0110650700314088
"03/09/2018",114.937037952833,0.0139888571817317
"04/09/2018",121.041345696876,0.0115806820721083
"05/09/2018",128.490931890788,0.0206204221533671
"06/09/2018",122.02974476809,0.0280704243441758
"07/09/2018",126.452617018778,0.0218320227124671
"08/09/2018",128.463950785446,0.0386666833978413
"09/09/2018",130.983298568741,0.0290516281296823
"10/09/2018",116.007003251379,0.0196859154565098
"11/09/2018",112.675997483837,0.0207383455652819
"12/09/2018",127.296866440454,0.0254857421130952
"13/09/2018",101.363157805685,0.0120117822117127
"14/09/2018",313.666688001046,0.0264809869074142
"15/09/2018",311.183978063265,0.0143289141718499
"16/09/2018",205.039692028282,0.00571632810404931
"17/09/2018",127.653618679349,0.00791212046132496
"18/09/2018",151.329843758068,0.00634057816044925
"19/09/2018",294.69254255166,0.0179114959731784
"20/09/2018",303.561678779887,0.0122546426947713
"21/09/2018",291.103982742743,0.00170361024043999
"22/09/2018",285.971373379168,0.00583722401195093
"23/09/2018",250.55912340014,0.00594519584498811
"24/09/2018",229.681883738858,0.00446297112207767
"25/09/2018",160.616513412328,0.0175099454595329
"26/09/2018",339.312881753553,0.00785276713094192
"27/09/2018",310.076151335065,0.0494844702760408
"28/09/2018",308.227300419949,0.0584389639807307
"29/09/2018",313.593067460324,0.0337350563503982
"30/09/2018",4.81799748252639,0.0491927594507784
"01/10/2018",119.98054822547,0.0311343090516318
"02/10/2018",121.690694229672,0.0193224290934047
"03/10/2018",120.760160849598,0.0211520219278872
"04/10/2018",124.393660119114,0.0106502925281548
"05/10/2018",135.99865402,0.0142884689518295
"06/10/2018",132.270559674989,0.0183651113757977
"07/10/2018",124.00782625831,0.0180330311915816
"08/10/2018",127.823672360514,0.0149239078004562
"09/10/2018",127.40845035139,0.0283227550095958
"10/10/2018",125.117846180738,0.0317010380480566
"11/10/2018",130.300359163376,0.0111795876867682
"12/10/2018",288.635789441429,0.00228284132749529
"13/10/2018",240.137220249747,0.00314700078022233
"14/10/2018",316.26826564855,0.0083501034881362
"15/10/2018",304.731704261491,0.0141747704063968
"16/10/2018",163.27226443322,0.00466224068992869
"17/10/2018",128.640699464117,0.0218430864335689
"18/10/2018",127.232277627084,0.0201022659562876
"19/10/2018",125.000291873023,0.0116109098339172
"20/10/2018",122.748505706007,0.0160352611183813
"21/10/2018",128.249427976219,0.0279749493453735
"22/10/2018",117.950220608548,0.0241436035446206
"23/10/2018",121.261799376653,0.0219357079934132
"24/10/2018",135.519987408216,0.0255142095157298
"25/10/2018",128.222291316422,0.0255466365241981
"26/10/2018",107.582034262286,0.0211041682398336
"27/10/2018",114.888082346925,0.0278951741429351
"28/10/2018",109.363491798243,0.0314862201552104
"29/10/2018",107.214913211608,0.0217508283269907
"30/10/2018",120.845690459976,0.0323409490276554
"31/10/2018",120.579617394378,0.027976187239926
"01/11/2018",127.437183307214,0.0357513967513466
"02/11/2018",119.511472649825,0.0392311250820453
"03/11/2018",126.932332435085,0.0239890945078488
"04/11/2018",23.7526281814316,0.00122343110678809
"05/11/2018",303.725487111558,0.0147688918972171
"06/11/2018",138.761498028323,0.0157923191782535
"07/11/2018",118.070799057695,0.0360996532684482
"08/11/2018",103.700950710118,0.0206497193737623
"09/11/2018",109.606143394893,0.0130047630820026
"10/11/2018",95.1293307020184,0.00956982285907942
"11/11/2018",19.486750377123,0.00662023827233237
"12/11/2018",75.3647184947078,0.00731984062215708
"13/11/2018",120.744961692667,0.0171936188150603
"14/11/2018",128.508932794284,0.0171863057870406
"15/11/2018",309.264499468655,0.0141315591218741
"16/11/2018",318.005754470616,0.0109327393546204
"17/11/2018",340.223902124565,0.00327548018110102
"18/11/2018",103.186843439075,0.00977948221552737
"19/11/2018",74.690116080267,0.0031726884457246
"20/11/2018",118.872162203356,0.0300579929199473
"21/11/2018",117.479320963929,0.0231044040685688
"22/11/2018",125.908061866382,0.0344783495199835
"23/11/2018",121.598270962436,0.0360140821336766
"24/11/2018",116.878614875144,0.0246325031810249
"25/11/2018",119.439737053447,0.0231504823787166
"26/11/2018",123.612106415373,0.030214303741784
"27/11/2018",128.652398778384,0.0616210088196183
"28/11/2018",124.373954865213,0.0821442957253192
"29/11/2018",123.188683963785,0.0816996107324627
"30/11/2018",109.963376934136,0.0407127709434612
"01/12/2018",313.435094859089,0.0384546074028288
"02/12/2018",2.11627881133579,0.0107453273445766
"03/12/2018",113.827765779689,0.0317150947585679
"04/12/2018",110.630527298743,0.0259865158989383
"05/12/2018",122.082924084475,0.0289516892405509
"06/12/2018",121.895473822993,0.0312715644393219
"07/12/2018",99.468811490899,0.00314150647676179
"08/12/2018",327.297802192275,0.007563859683811
"09/12/2018",102.123489018227,0.011877034258922
"10/12/2018",120.91497532289,0.0245619774837635
"11/12/2018",127.955833354013,0.0291182293119143
"12/12/2018",116.311673936192,0.0112966611283833
"13/12/2018",352.21575152279,0.00132545159230999
"14/12/2018",7.60894701149955,0.00280785671003653
"15/12/2018",36.1013563406168,0.00555738863845616
"16/12/2018",96.3600806419041,0.006961347692332
"17/12/2018",122.881783678542,0.0185964595740386
"18/12/2018",126.926171069836,0.0106053356009703
"19/12/2018",132.975760799771,0.023238178686945
"20/12/2018",136.200119889381,0.0105789803756732
"21/12/2018",134.520565025016,0.00848272527696052
"22/12/2018",121.351782648395,0.0284650104450718
"23/12/2018",120.763711293937,0.0304062843420128
"24/12/2018",123.258301468956,0.0304588153477065
"25/12/2018",120.422926664216,0.039128937555303
"26/12/2018",119.596296951326,0.0568036059319221
"27/12/2018",115.096299637088,0.0333245360372119
"28/12/2018",117.712248313298,0.0304282834739019
"29/12/2018",113.276085419764,0.0463767825680336
"30/12/2018",114.064484282426,0.0539211211931419
"31/12/2018",115.216539703905,0.0435536178533147
"01/01/2019",123.809073230656,0.0413027194666309
"02/01/2019",123.809073230656,0.0413027194666309
"03/01/2019",112.067231777284,0.0185303018237495
"04/01/2019",42.2683520041837,0.00289006263549119
"05/01/2019",130.153666024343,0.0458234672286553
"06/01/2019",120.766168515317,0.0693240385915786
"07/01/2019",120.645525479839,0.0648813394314878
"08/01/2019",121.613758598125,0.068114816705433
"09/01/2019",122.26445079244,0.0731378689329899
"10/01/2019",115.366692014195,0.0563812324914294
"11/01/2019",102.30423615455,0.0285998583705443
"12/01/2019",119.686750133038,0.0688798852255256
"13/01/2019",122.851388213729,0.0892231866431572
"14/01/2019",126.972680514698,0.0721293552007592
"15/01/2019",108.617776248032,0.0158792234785457
