"date","dir","speed"
"01/04/2018",346.374914414322,0.136591065468537
"02/04/2018",192.462412387043,0.0595704050276708
"03/04/2018",171.565384575167,0.0750256381032193
"04/04/2018",181.512026480621,0.0313204990045601
"05/04/2018",177.099457695093,0.037122575185062
"06/04/2018",168.092322066733,0.0391995425222409
"07/04/2018",174.552073913225,0.0644243649765251
"08/04/2018",186.608104582382,0.0232679843790821
"09/04/2018",135.133306537415,0.019240604062595
"10/04/2018",302.978221482239,0.00582898596057145
"11/04/2018",197.257844235916,0.0183253822943516
"12/04/2018",194.116608429133,0.0113762948350083
"13/04/2018",207.678779764852,0.00489815496121867
"14/04/2018",170.529958798003,0.0214487575417407
"15/04/2018",77.9875017351189,0.0324385932528429
"16/04/2018",347.439836215173,0.141889294205277
"17/04/2018",325.762817287639,0.0531610053877139
"18/04/2018",270.23272469764,0.0123079549681014
"19/04/2018",198.76139441421,0.024495502334723
"20/04/2018",182.007153697603,0.0591179894685336
"21/04/2018",165.03435416693,0.0561317098898839
"22/04/2018",150.055385413703,0.0529315929679698
"23/04/2018",160.040861278427,0.0679682712181957
"24/04/2018",158.945959156674,0.0756862210108039
"25/04/2018",157.109975220831,0.0590953858319285
"26/04/2018",162.832780771831,0.0785704918706314
"27/04/2018",156.898837582689,0.0759890444452344
"28/04/2018",156.843092519838,0.0746443618242849
"29/04/2018",144.440431229674,0.110112239908688
"30/04/2018",105.656461014513,0.0518338547494604
"01/05/2018",152.987094373549,0.0764405858223338
"02/05/2018",162.416816972291,0.1176712853388
"03/05/2018",155.490436429228,0.0976738146732312
"04/05/2018",174.596742055613,0.0715726659555441
"05/05/2018",181.245481366133,0.113538714329746
"06/05/2018",170.270039200809,0.11576210627587
"07/05/2018",174.701482295911,0.11040241907131
"08/05/2018",180.380381773643,0.0778719062465779
"09/05/2018",200.678607479195,0.0242141116920833
"10/05/2018",187.371586445803,0.0239268227412249
"11/05/2018",167.071977794555,0.0494337285610699
"12/05/2018",161.359523370712,0.0418827146320803
"13/05/2018",159.869327923908,0.0290037279189905
"14/05/2018",154.443069194952,0.0307715734244817
"15/05/2018",308.064133566751,0.0280474942069311
"16/05/2018",340.988214188046,0.00911779376886444
"17/05/2018",204.045839695018,0.0183895944391274
"18/05/2018",230.412780769503,0.00794745393457855
"19/05/2018",291.751297848367,0.0262731506023061
"20/05/2018",310.042980775923,0.0149937426233608
"21/05/2018",319.863346708165,0.0162924113181552
"22/05/2018",357.918008303532,0.0817580069939726
"23/05/2018",15.3493185091278,0.0910332871499462
"24/05/2018",13.3209827866839,0.0774772223125806
"25/05/2018",134.303541541616,0.036266776047027
"26/05/2018",160.574585272419,0.0365093015963817
"27/05/2018",168.959000398563,0.0646639296552592
"28/05/2018",177.249937527413,0.0411368958155702
"29/05/2018",178.808039980916,0.0325365361608096
"30/05/2018",228.783633685568,0.0129935163075168
"31/05/2018",208.323379161647,0.0149192301074678
"01/06/2018",230.960869026834,0.0092105548277473
"02/06/2018",316.988496419966,0.0225493348186609
"03/06/2018",327.944837673282,0.0250842428257389
"04/06/2018",352.69863878927,0.00789377117353552
"05/06/2018",1.24771013854484,0.0202450380728252
"06/06/2018",349.101877357933,0.0413864155122847
"07/06/2018",348.39976950617,0.0479942325701991
"08/06/2018",3.80977570880547,0.0432810576923464
"09/06/2018",352.668378366111,0.0367352488225118
"10/06/2018",155.968049372749,0.0276792190874858
"11/06/2018",35.6184607057406,0.0158226463257097
"12/06/2018",14.6484519642876,0.0129593939108143
"13/06/2018",80.3830625514808,0.0195812996494768
"14/06/2018",92.2620303643766,0.0248285847265045
"15/06/2018",117.491967601807,0.0515726710254918
"16/06/2018",97.6897435871167,0.0298400304443272
"17/06/2018",120.141283104933,0.0417307112388764
"18/06/2018",129.939073455961,0.0467819364838134
"19/06/2018",132.638085691308,0.0473893096536613
"20/06/2018",142.525249055804,0.068841299778686
"21/06/2018",143.172553516933,0.0874204145411013
"22/06/2018",138.193990705229,0.0961444393805137
"23/06/2018",139.886781309291,0.115345055662673
"24/06/2018",146.029558911796,0.129405887373809
"25/06/2018",144.901890408168,0.117425862478773
"26/06/2018",163.157100812401,0.0819344806296788
"27/06/2018",180.024298126252,0.094983057278201
"28/06/2018",189.096539538279,0.10178410581323
"29/06/2018",178.197484079745,0.0849728908805206
"30/06/2018",166.747364049549,0.0364815083894302
"01/07/2018",163.181627071997,0.0529067965279863
"02/07/2018",150.688830756882,0.0687342649008359
"03/07/2018",124.536947385194,0.0735017776553477
"04/07/2018",99.6779231239057,0.0582726913610205
"05/07/2018",69.1543457950874,0.0574298883544465
"06/07/2018",55.2041911132933,0.0606755946874074
"07/07/2018",48.8625112079083,0.0693302089976888
"08/07/2018",35.6432571811449,0.0540745966541971
"09/07/2018",356.785403423064,0.0871328234209535
"10/07/2018",3.65938866106241,0.114205105952186
"11/07/2018",11.9914456794615,0.0945419203513573
"12/07/2018",12.0375896168857,0.136761671450137
"13/07/2018",10.4849267141511,0.113130980003519
"14/07/2018",1.45969951561843,0.102208172361384
"15/07/2018",351.617138686297,0.107016985520127
"16/07/2018",350.29329653423,0.123620707722724
"17/07/2018",9.25936708080278,0.130315904198964
"18/07/2018",0.996632973085343,0.148631199413701
"19/07/2018",359.318575276628,0.116462957006679
"20/07/2018",348.787658566226,0.131541654604236
"21/07/2018",6.43465270742713,0.12535539702217
"22/07/2018",16.7388854073984,0.117980632411275
"23/07/2018",353.951678129088,0.150789833661094
"24/07/2018",351.088456867149,0.166490687490249
"25/07/2018",354.665198841507,0.140583484654662
"26/07/2018",358.274073690515,0.14147575545926
"27/07/2018",5.53653331496005,0.0887199584296929
"28/07/2018",59.0370015463405,0.0651390041197643
"29/07/2018",121.72725050951,0.108854265195369
"30/07/2018",140.289442995665,0.156749949124065
"31/07/2018",165.195934848977,0.180149773513439
"01/08/2018",202.34245386847,0.102602318713996
"02/08/2018",315.703064120286,0.0680978386261115
"03/08/2018",342.954314749089,0.0984945484649657
"04/08/2018",341.188747976626,0.106709450439806
"05/08/2018",343.322732543762,0.110457504862173
"06/08/2018",356.609488988099,0.0692437770238022
"07/08/2018",354.191755837792,0.0732986526951633
"08/08/2018",358.878990505985,0.0576716475201994
"09/08/2018",354.633545027163,0.049767118244112
