"","x"
"1",1458222
"2",1457622.670758
"3",1457023.58784032
"4",1456424.75114572
"5",1455826.160573
"6",1455227.816021
"7",1454629.71738862
"8",1454031.86457477
"9",1453434.25747843
"10",1452836.8959986
"11",1452239.78003435
"12",1451642.90948476
"13",1451046.28424896
"14",1450449.90422613
"15",1449853.76931549
"16",1449257.8794163
"17",1448662.23442786
"18",1448066.83424951
"19",1447471.67878064
"20",1446876.76792066
"21",1446282.10156904
"22",1445687.6796253
"23",1445093.50198897
"24",1444499.56855966
"25",1443905.87923698
"26",1443312.43392061
"27",1442719.23251027
"28",1442126.27490571
"29",1441533.56100672
"30",1440941.09071315
"31",1440348.86392487
"32",1439756.88054179
"33",1439165.14046389
"34",1438573.64359116
"35",1437982.38982364
"36",1437391.37906143
"37",1436800.61120463
"38",1436210.08615343
"39",1435619.80380802
"40",1435029.76406865
"41",1434439.96683562
"42",1433850.41200925
"43",1433261.09948991
"44",1432672.02917802
"45",1432083.20097403
"46",1431494.61477843
"47",1430906.27049176
"48",1430318.16801459
"49",1429730.30724753
"50",1429142.68809125
"51",1428555.31044645
"52",1427968.17421385
"53",1427381.27929425
"54",1426794.62558846
"55",1426208.21299735
"56",1425622.0414218
"57",1425036.11076278
"58",1424450.42092126
"59",1423864.97179826
"60",1423279.76329485
"61",1422694.79531213
"62",1422110.06775126
"63",1421525.58051341
"64",1420941.33349982
"65",1420357.32661175
"66",1419773.55975052
"67",1419190.03281746
"68",1418606.74571397
"69",1418023.69834148
"70",1417440.89060147
"71",1416858.32239543
"72",1416275.99362492
"73",1415693.90419154
"74",1415112.05399692
"75",1414530.44294273
"76",1413949.07093068
"77",1413367.93786253
"78",1412787.04364006
"79",1412206.38816513
"80",1411625.97133959
"81",1411045.79306537
"82",1410465.85324442
"83",1409886.15177874
"84",1409306.68857036
"85",1408727.46352136
"86",1408148.47653385
"87",1407569.72750999
"88",1406991.21635199
"89",1406412.94296207
"90",1405834.90724251
"91",1405257.10909563
"92",1404679.54842379
"93",1404102.22512939
"94",1403525.13911486
"95",1402948.29028269
"96",1402371.67853538
"97",1401795.3037755
"98",1401219.16590565
"99",1400643.26482846
"100",1400067.60044662
"101",1399492.17266284
"102",1398916.98137987
"103",1398342.02650052
"104",1397767.30792763
"105",1397192.82556407
"106",1396618.57931277
"107",1396044.56907667
"108",1395470.79475878
"109",1394897.25626213
"110",1394323.95348981
"111",1393750.88634493
"112",1393178.05473064
"113",1392605.45855014
"114",1392033.09770668
"115",1391460.97210352
"116",1390889.08164399
"117",1390317.42623143
"118",1389746.00576925
"119",1389174.82016088
