Julian Hour	u (m/s)	v (m/s)
18102.92	-0.00315090036019683	0.0130834977608174
18102.96	-0.00315090036019683	0.0130834977608174
18103	-0.0019678755197674	0.0341189559549093
18103.04	-0.0019678755197674	0.0341189559549093
18103.08	-0.0019678755197674	0.0341189559549093
18103.13	-0.0019678755197674	0.0341189559549093
18103.17	-0.0019678755197674	0.0341189559549093
18103.21	-0.0019678755197674	0.0341189559549093
18103.25	-0.0019678755197674	0.0341189559549093
18103.29	-0.0019678755197674	0.0341189559549093
18103.33	-0.0019678755197674	0.0341189559549093
18103.38	-0.0019678755197674	0.0341189559549093
18103.42	-0.0019678755197674	0.0341189559549093
18103.46	-0.0019678755197674	0.0341189559549093
18103.5	-0.0019678755197674	0.0341189559549093
18103.54	-0.0019678755197674	0.0341189559549093
18103.58	-0.0019678755197674	0.0341189559549093
18103.63	-0.0019678755197674	0.0341189559549093
18103.67	-0.0019678755197674	0.0341189559549093
18103.71	-0.0019678755197674	0.0341189559549093
18103.75	-0.0019678755197674	0.0341189559549093
18103.79	-0.0019678755197674	0.0341189559549093
18103.83	-0.0019678755197674	0.0341189559549093
18103.88	-0.0019678755197674	0.0341189559549093
18103.92	-0.0019678755197674	0.0341189559549093
18103.96	-0.0019678755197674	0.0341189559549093
18104	-0.00103055534418672	0.0489825149998069
18104.04	-0.00103055534418672	0.0489825149998069
18104.08	-0.00103055534418672	0.0489825149998069
18104.13	-0.00103055534418672	0.0489825149998069
18104.17	-0.00103055534418672	0.0489825149998069
18104.21	-0.00103055534418672	0.0489825149998069
18104.25	-0.00103055534418672	0.0489825149998069
18104.29	-0.00103055534418672	0.0489825149998069
18104.33	-0.00103055534418672	0.0489825149998069
18104.38	-0.00103055534418672	0.0489825149998069
18104.42	-0.00103055534418672	0.0489825149998069
18104.46	-0.00103055534418672	0.0489825149998069
18104.5	-0.00103055534418672	0.0489825149998069
18104.54	-0.00103055534418672	0.0489825149998069
18104.58	-0.00103055534418672	0.0489825149998069
18104.63	-0.00103055534418672	0.0489825149998069
18104.67	-0.00103055534418672	0.0489825149998069
18104.71	-0.00103055534418672	0.0489825149998069
18104.75	-0.00103055534418672	0.0489825149998069
18104.79	-0.00103055534418672	0.0489825149998069
18104.83	-0.00103055534418672	0.0489825149998069
18104.88	-0.00103055534418672	0.0489825149998069
18104.92	-0.00103055534418672	0.0489825149998069
18104.96	-0.00103055534418672	0.0489825149998069
18105	-0.00318231736309826	0.0680255144834518
18105.04	-0.00318231736309826	0.0680255144834518
18105.08	-0.00318231736309826	0.0680255144834518
18105.13	-0.00318231736309826	0.0680255144834518
18105.17	-0.00318231736309826	0.0680255144834518
18105.21	-0.00318231736309826	0.0680255144834518
18105.25	-0.00318231736309826	0.0680255144834518
18105.29	-0.00318231736309826	0.0680255144834518
18105.33	-0.00318231736309826	0.0680255144834518
18105.38	-0.00318231736309826	0.0680255144834518
18105.42	-0.00318231736309826	0.0680255144834518
18105.46	-0.00318231736309826	0.0680255144834518
18105.5	-0.00318231736309826	0.0680255144834518
18105.54	-0.00318231736309826	0.0680255144834518
18105.58	-0.00318231736309826	0.0680255144834518
18105.63	-0.00318231736309826	0.0680255144834518
18105.67	-0.00318231736309826	0.0680255144834518
18105.71	-0.00318231736309826	0.0680255144834518
18105.75	-0.00318231736309826	0.0680255144834518
18105.79	-0.00318231736309826	0.0680255144834518
18105.83	-0.00318231736309826	0.0680255144834518
18105.88	-0.00318231736309826	0.0680255144834518
18105.92	-0.00318231736309826	0.0680255144834518
18105.96	-0.00318231736309826	0.0680255144834518
18106	-0.00371694238856435	0.0665551330894232
18106.04	-0.00371694238856435	0.0665551330894232
18106.08	-0.00371694238856435	0.0665551330894232
18106.13	-0.00371694238856435	0.0665551330894232
18106.17	-0.00371694238856435	0.0665551330894232
18106.21	-0.00371694238856435	0.0665551330894232
18106.25	-0.00371694238856435	0.0665551330894232
18106.29	-0.00371694238856435	0.0665551330894232
