"","x"
"1",6210254
"2",6210252.7579492
"3",6210251.51589865
"4",6210250.27384835
"5",6210249.03179829
"6",6210247.78974848
"7",6210246.54769893
"8",6210245.30564962
"9",6210244.06360056
"10",6210242.82155174
"11",6210241.57950318
"12",6210240.33745486
"13",6210239.0954068
"14",6210237.85335898
"15",6210236.61131141
"16",6210235.36926408
"17",6210234.12721701
"18",6210232.88517018
"19",6210231.64312361
"20",6210230.40107728
"21",6210229.1590312
"22",6210227.91698537
"23",6210226.67493978
"24",6210225.43289445
"25",6210224.19084936
"26",6210222.94880452
"27",6210221.70675993
"28",6210220.46471559
"29",6210219.2226715
"30",6210217.98062766
"31",6210216.73858406
"32",6210215.49654071
"33",6210214.25449761
"34",6210213.01245476
"35",6210211.77041216
"36",6210210.5283698
"37",6210209.2863277
"38",6210208.04428584
"39",6210206.80224423
"40",6210205.56020287
"41",6210204.31816176
"42",6210203.0761209
"43",6210201.83408028
"44",6210200.59203991
"45",6210199.3499998
"46",6210198.10795993
"47",6210196.86592031
"48",6210195.62388093
"49",6210194.38184181
"50",6210193.13980293
"51",6210191.8977643
"52",6210190.65572592
"53",6210189.41368779
"54",6210188.17164991
"55",6210186.92961228
"56",6210185.68757489
"57",6210184.44553775
"58",6210183.20350086
"59",6210181.96146422
"60",6210180.71942783
"61",6210179.47739169
"62",6210178.23535579
"63",6210176.99332014
"64",6210175.75128474
"65",6210174.50924959
"66",6210173.26721469
"67",6210172.02518004
"68",6210170.78314563
"69",6210169.54111148
"70",6210168.29907757
"71",6210167.05704391
"72",6210165.8150105
"73",6210164.57297733
"74",6210163.33094442
"75",6210162.08891175
"76",6210160.84687934
"77",6210159.60484717
"78",6210158.36281525
"79",6210157.12078357
"80",6210155.87875215
"81",6210154.63672097
"82",6210153.39469005
"83",6210152.15265937
"84",6210150.91062894
"85",6210149.66859875
"86",6210148.42656882
"87",6210147.18453914
"88",6210145.9425097
"89",6210144.70048051
"90",6210143.45845157
"91",6210142.21642288
"92",6210140.97439444
"93",6210139.73236624
"94",6210138.49033829
"95",6210137.2483106
"96",6210136.00628315
"97",6210134.76425594
"98",6210133.52222899
"99",6210132.28020229
"100",6210131.03817583
"101",6210129.79614962
"102",6210128.55412366
"103",6210127.31209795
"104",6210126.07007249
"105",6210124.82804728
"106",6210123.58602231
"107",6210122.34399759
"108",6210121.10197313
"109",6210119.85994891
"110",6210118.61792493
"111",6210117.37590121
"112",6210116.13387773
"113",6210114.89185451
"114",6210113.64983153
"115",6210112.4078088
"116",6210111.16578632
"117",6210109.92376408
"118",6210108.6817421
"119",6210107.43972036
"120",6210106.19769888
"121",6210104.95567764
"122",6210103.71365665
"123",6210102.4716359
"124",6210101.22961541
"125",6210099.98759516
"126",6210098.74557516
"127",6210097.50355542
"128",6210096.26153591
"129",6210095.01951666
"130",6210093.77749766
"131",6210092.5354789
"132",6210091.2934604
"133",6210090.05144214
"134",6210088.80942413
"135",6210087.56740636
"136",6210086.32538885
"137",6210085.08337159
"138",6210083.84135457
"139",6210082.5993378
"140",6210081.35732128
"141",6210080.11530501
"142",6210078.87328899
"143",6210077.63127321
"144",6210076.38925769
"145",6210075.14724241
"146",6210073.90522738
"147",6210072.6632126
"148",6210071.42119807
"149",6210070.17918378
"150",6210068.93716975
"151",6210067.69515596
"152",6210066.45314242
"153",6210065.21112913
"154",6210063.96911609
"155",6210062.72710329
"156",6210061.48509075
"157",6210060.24307845
"158",6210059.0010664
