"","x"
"1",6224280
"2",6224278.755144
"3",6224277.51028825
"4",6224276.26543275
"5",6224275.02057749
"6",6224273.77572249
"7",6224272.53086773
"8",6224271.28601323
"9",6224270.04115897
"10",6224268.79630496
"11",6224267.5514512
"12",6224266.30659769
"13",6224265.06174443
"14",6224263.81689142
"15",6224262.57203866
"16",6224261.32718614
"17",6224260.08233388
"18",6224258.83748186
"19",6224257.59263009
"20",6224256.34777858
"21",6224255.10292731
"22",6224253.85807629
"23",6224252.61322551
"24",6224251.36837499
"25",6224250.12352472
"26",6224248.87867469
"27",6224247.63382492
"28",6224246.38897539
"29",6224245.14412611
"30",6224243.89927708
"31",6224242.65442831
"32",6224241.40957977
"33",6224240.16473149
"34",6224238.91988346
"35",6224237.67503568
"36",6224236.43018814
"37",6224235.18534085
"38",6224233.94049382
"39",6224232.69564703
"40",6224231.45080049
"41",6224230.2059542
"42",6224228.96110816
"43",6224227.71626237
"44",6224226.47141682
"45",6224225.22657153
"46",6224223.98172648
"47",6224222.73688169
"48",6224221.49203714
"49",6224220.24719284
"50",6224219.00234879
"51",6224217.75750499
"52",6224216.51266144
"53",6224215.26781814
"54",6224214.02297508
"55",6224212.77813228
"56",6224211.53328972
"57",6224210.28844742
"58",6224209.04360536
"59",6224207.79876355
"60",6224206.55392199
"61",6224205.30908068
"62",6224204.06423962
"63",6224202.8193988
"64",6224201.57455824
"65",6224200.32971792
"66",6224199.08487786
"67",6224197.84003804
"68",6224196.59519847
"69",6224195.35035915
"70",6224194.10552008
"71",6224192.86068126
"72",6224191.61584269
"73",6224190.37100437
"74",6224189.12616629
"75",6224187.88132847
"76",6224186.63649089
"77",6224185.39165357
"78",6224184.14681649
"79",6224182.90197966
"80",6224181.65714308
"81",6224180.41230675
"82",6224179.16747066
"83",6224177.92263483
"84",6224176.67779925
"85",6224175.43296391
"86",6224174.18812882
"87",6224172.94329399
"88",6224171.6984594
"89",6224170.45362506
"90",6224169.20879097
"91",6224167.96395713
"92",6224166.71912353
"93",6224165.47429019
"94",6224164.22945709
"95",6224162.98462425
"96",6224161.73979165
"97",6224160.4949593
"98",6224159.2501272
"99",6224158.00529535
"100",6224156.76046375
"101",6224155.5156324
"102",6224154.2708013
"103",6224153.02597044
"104",6224151.78113984
"105",6224150.53630948
"106",6224149.29147937
"107",6224148.04664952
"108",6224146.80181991
"109",6224145.55699055
"110",6224144.31216143
"111",6224143.06733257
"112",6224141.82250396
"113",6224140.57767559
"114",6224139.33284748
"115",6224138.08801961
"116",6224136.84319199
"117",6224135.59836463
"118",6224134.35353751
"119",6224133.10871064
"120",6224131.86388401
"121",6224130.61905764
"122",6224129.37423152
"123",6224128.12940564
"124",6224126.88458002
"125",6224125.63975464
"126",6224124.39492951
