"","x"
"1",935933
"2",935931.9704737
"3",935930.940948532
"4",935929.911424497
"5",935928.881901595
"6",935927.852379825
"7",935926.822859187
"8",935925.793339682
"9",935924.763821309
"10",935923.734304069
"11",935922.704787961
"12",935921.675272986
"13",935920.645759143
"14",935919.616246433
"15",935918.586734855
"16",935917.55722441
"17",935916.527715097
"18",935915.498206916
"19",935914.468699868
"20",935913.439193953
"21",935912.409689169
"22",935911.380185519
"23",935910.350683001
"24",935909.321181615
"25",935908.291681362
"26",935907.262182241
"27",935906.232684252
"28",935905.203187396
"29",935904.173691673
"30",935903.144197082
"31",935902.114703623
"32",935901.085211297
"33",935900.055720103
"34",935899.026230042
"35",935897.996741113
"36",935896.967253317
"37",935895.937766653
"38",935894.908281121
"39",935893.878796722
"40",935892.849313456
"41",935891.819831321
"42",935890.790350319
"43",935889.76087045
"44",935888.731391713
"45",935887.701914109
"46",935886.672437637
"47",935885.642962297
"48",935884.61348809
"49",935883.584015015
"50",935882.554543072
"51",935881.525072262
"52",935880.495602585
"53",935879.46613404
"54",935878.436666627
"55",935877.407200346
"56",935876.377735199
"57",935875.348271183
"58",935874.3188083
"59",935873.289346549
"60",935872.259885931
"61",935871.230426445
"62",935870.200968092
"63",935869.171510871
"64",935868.142054782
"65",935867.112599826
"66",935866.083146002
"67",935865.05369331
"68",935864.024241751
"69",935862.994791325
"70",935861.96534203
"71",935860.935893869
"72",935859.906446839
"73",935858.877000942
"74",935857.847556177
"75",935856.818112545
"76",935855.788670045
"77",935854.759228677
"78",935853.729788442
"79",935852.70034934
"80",935851.670911369
"81",935850.641474531
"82",935849.612038826
"83",935848.582604252
"84",935847.553170812
"85",935846.523738503
"86",935845.494307327
"87",935844.464877283
"88",935843.435448372
"89",935842.406020593
"90",935841.376593946
"91",935840.347168432
"92",935839.31774405
"93",935838.2883208
"94",935837.258898683
"95",935836.229477698
"96",935835.200057846
"97",935834.170639126
"98",935833.141221538
"99",935832.111805083
"100",935831.08238976
"101",935830.052975569
"102",935829.023562511
"103",935827.994150585
"104",935826.964739791
"105",935825.93533013
"106",935824.905921601
"107",935823.876514205
"108",935822.847107941
"109",935821.817702809
"110",935820.788298809
"111",935819.758895942
"112",935818.729494208
"113",935817.700093605
"114",935816.670694135
"115",935815.641295797
"116",935814.611898592
"117",935813.582502519
"118",935812.553107578
"119",935811.52371377
"120",935810.494321093
"121",935809.46492955
