"","x"
"1",2663340
"2",2663338.934664
"3",2663337.86932843
"4",2663336.80399328
"5",2663335.73865856
"6",2663334.67332426
"7",2663333.60799039
"8",2663332.54265695
"9",2663331.47732393
"10",2663330.41199134
"11",2663329.34665918
"12",2663328.28132744
"13",2663327.21599612
"14",2663326.15066524
"15",2663325.08533478
"16",2663324.02000474
"17",2663322.95467514
"18",2663321.88934595
"19",2663320.8240172
"20",2663319.75868887
"21",2663318.69336097
"22",2663317.62803349
"23",2663316.56270644
"24",2663315.49737981
"25",2663314.43205361
"26",2663313.36672784
"27",2663312.30140249
"28",2663311.23607757
"29",2663310.17075308
"30",2663309.10542901
"31",2663308.04010537
"32",2663306.97478215
"33",2663305.90945936
"34",2663304.844137
"35",2663303.77881506
"36",2663302.71349355
"37",2663301.64817246
"38",2663300.5828518
"39",2663299.51753157
"40",2663298.45221176
"41",2663297.38689238
"42",2663296.32157343
"43",2663295.2562549
"44",2663294.1909368
"45",2663293.12561912
"46",2663292.06030187
"47",2663290.99498505
"48",2663289.92966865
"49",2663288.86435268
"50",2663287.79903713
"51",2663286.73372201
"52",2663285.66840732
"53",2663284.60309305
"54",2663283.53777921
"55",2663282.47246579
"56",2663281.40715281
"57",2663280.34184024
"58",2663279.27652811
"59",2663278.21121639
"60",2663277.14590511
"61",2663276.08059425
"62",2663275.01528382
"63",2663273.94997381
"64",2663272.88466423
"65",2663271.81935508
"66",2663270.75404635
"67",2663269.68873805
"68",2663268.62343018
"69",2663267.55812273
"70",2663266.4928157
"71",2663265.42750911
"72",2663264.36220293
"73",2663263.29689719
"74",2663262.23159187
"75",2663261.16628698
"76",2663260.10098251
"77",2663259.03567847
"78",2663257.97037486
"79",2663256.90507167
"80",2663255.83976891
"81",2663254.77446657
"82",2663253.70916466
"83",2663252.64386318
"84",2663251.57856212
"85",2663250.51326149
"86",2663249.44796128
"87",2663248.3826615
"88",2663247.31736215
"89",2663246.25206322
"90",2663245.18676472
"91",2663244.12146665
"92",2663243.056169
"93",2663241.99087178
"94",2663240.92557498
"95",2663239.86027861
"96",2663238.79498267
"97",2663237.72968715
"98",2663236.66439206
"99",2663235.59909739
"100",2663234.53380315
"101",2663233.46850934
"102",2663232.40321595
"103",2663231.33792299
"104",2663230.27263045
"105",2663229.20733834
"106",2663228.14204666
"107",2663227.0767554
"108",2663226.01146457
"109",2663224.94617417
"110",2663223.88088419
"111",2663222.81559464
"112",2663221.75030551
"113",2663220.68501681
"114",2663219.61972854
"115",2663218.55444069
"116",2663217.48915327
"117",2663216.42386627
"118",2663215.3585797
"119",2663214.29329356
"120",2663213.22800784
"121",2663212.16272255
"122",2663211.09743769
"123",2663210.03215325
"124",2663208.96686924
"125",2663207.90158565
"126",2663206.83630249
"127",2663205.77101975
"128",2663204.70573744
"129",2663203.64045556
"130",2663202.57517411
"131",2663201.50989308
"132",2663200.44461247
"133",2663199.37933229
"134",2663198.31405254
"135",2663197.24877322
"136",2663196.18349432
"137",2663195.11821584
"138",2663194.0529378
"139",2663192.98766018
"140",2663191.92238298
"141",2663190.85710621
"142",2663189.79182987
"143",2663188.72655395
"144",2663187.66127846
"145",2663186.5960034
"146",2663185.53072876
"147",2663184.46545455
"148",2663183.40018076
"149",2663182.3349074
"150",2663181.26963447
"151",2663180.20436196
"152",2663179.13908988
"153",2663178.07381822
"154",2663177.00854699
"155",2663175.94327619
"156",2663174.87800581
"157",2663173.81273586
"158",2663172.74746633
"159",2663171.68219724
"160",2663170.61692856
"161",2663169.55166032
"162",2663168.48639249
"163",2663167.4211251
"164",2663166.35585813
"165",2663165.29059159
"166",2663164.22532547
"167",2663163.16005978
"168",2663162.09479452
"169",2663161.02952968
"170",2663159.96426527
"171",2663158.89900128
"172",2663157.83373772
"173",2663156.76847459
"174",2663155.70321188
"175",2663154.6379496
"176",2663153.57268775
"177",2663152.50742632
"178",2663151.44216531
"179",2663150.37690474
"180",2663149.31164459
"181",2663148.24638486
"182",2663147.18112556
"183",2663146.11586669
"184",2663145.05060824
"185",2663143.98535022
"186",2663142.92009263
"187",2663141.85483546
"188",2663140.78957872
"189",2663139.7243224
"190",2663138.65906652
"191",2663137.59381105
"192",2663136.52855601
"193",2663135.4633014
"194",2663134.39804722
"195",2663133.33279346
"196",2663132.26754012
"197",2663131.20228722
"198",2663130.13703474
"199",2663130.13703474
"200",2663129.07178268
"201",2663128.00653105
"202",2663126.94127985
"203",2663125.87602907
"204",2663124.81077872
"205",2663123.7455288
"206",2663122.6802793
"207",2663121.61503023
"208",2663120.54978158
"209",2663119.48453336
"210",2663118.41928557
"211",2663117.3540382
"212",2663116.28879126
"213",2663115.22354474
"214",2663114.15829866
"215",2663113.09305299
"216",2663112.02780775
"217",2663110.96256294
"218",2663109.89731856
"219",2663108.8320746
"220",2663107.76683107
"221",2663106.70158796
"222",2663105.63634528
"223",2663104.57110302
"224",2663103.5058612
"225",2663102.44061979
"226",2663101.37537882
"227",2663100.31013827
"228",2663099.24489814
"229",2663098.17965844
"230",2663097.11441917
"231",2663096.04918033
"232",2663094.98394191
"233",2663093.91870391
"234",2663092.85346635
"235",2663091.78822921
"236",2663090.72299249
"237",2663089.6577562
"238",2663088.59252034
"239",2663087.5272849
"240",2663086.46204989
"241",2663085.39681531
"242",2663084.33158115
"243",2663083.26634741
"244",2663082.20111411
"245",2663081.13588123
"246",2663080.07064877
"247",2663079.00541674
"248",2663077.94018514
"249",2663076.87495397
"250",2663075.80972322
"251",2663074.74449289
"252",2663073.67926299
"253",2663072.61403352
"254",2663071.54880448
"255",2663070.48357586
"256",2663069.41834766
"257",2663068.3531199
"258",2663067.28789256
"259",2663066.22266564
"260",2663065.15743915
"261",2663064.09221309
"262",2663063.02698745
"263",2663061.96176224
"264",2663060.89653745
"265",2663059.8313131
"266",2663058.76608916
"267",2663057.70086566
"268",2663056.63564258
"269",2663055.57041992
"270",2663054.50519769
"271",2663053.43997589
"272",2663052.37475452
"273",2663051.30953357
"274",2663050.24431304
"275",2663049.17909295
"276",2663048.11387327
"277",2663047.04865403
"278",2663045.98343521
"279",2663044.91821682
"280",2663043.85299885
"281",2663042.78778131
"282",2663041.72256419
"283",2663040.6573475
"284",2663039.59213124
"285",2663038.5269154
"286",2663037.46169999
"287",2663036.39648501
"288",2663035.33127045
"289",2663034.26605632
"290",2663033.20084261
"291",2663032.13562933
"292",2663031.07041648
"293",2663030.00520405
"294",2663028.93999205
"295",2663027.87478047
"296",2663026.80956932
"297",2663025.7443586
"298",2663024.6791483
"299",2663023.61393843
"300",2663022.54872898
"301",2663021.48351996
"302",2663020.41831137
"303",2663019.3531032
"304",2663018.28789546
"305",2663017.22268815
"306",2663016.15748126
"307",2663015.09227479
"308",2663014.02706876
"309",2663012.96186315
"310",2663011.89665796
"311",2663010.8314532
"312",2663009.76624887
"313",2663008.70104496
"314",2663007.63584148
"315",2663006.57063843
"316",2663005.5054358
"317",2663004.4402336
"318",2663003.37503182
"319",2663002.30983047
"320",2663001.24462955
"321",2663000.17942905
"322",2662999.11422898
"323",2662998.04902933
"324",2662996.98383011
"325",2662995.91863132
"326",2662994.85343295
"327",2662993.78823501
"328",2662992.7230375
"329",2662991.65784041
"330",2662990.59264374
"331",2662989.52744751
"332",2662988.4622517
"333",2662987.39705631
"334",2662986.33186135
"335",2662985.26666682
"336",2662984.20147271
"337",2662983.13627903
"338",2662982.07108578
"339",2662981.00589295
"340",2662979.94070055
"341",2662978.87550857
"342",2662977.81031702
"343",2662976.7451259
"344",2662975.6799352
"345",2662974.61474493
"346",2662973.54955508
"347",2662972.48436566
"348",2662971.41917667
"349",2662970.3539881
"350",2662969.28879996
"351",2662968.22361224
"352",2662967.15842495
"353",2662966.09323809
"354",2662965.02805165
"355",2662963.96286564
"356",2662962.89768006
"357",2662961.8324949
"358",2662960.76731016
"359",2662959.70212586
"360",2662958.63694198
"361",2662957.57175852
"362",2662956.50657549
"363",2662955.44139289
"364",2662954.37621071
"365",2662953.31102896
"366",2662952.24584764
"367",2662951.18066674
"368",2662950.11548627
"369",2662949.05030622
"370",2662947.9851266
"371",2662946.91994741
"372",2662945.85476864
"373",2662944.7895903
"374",2662943.72441238
"375",2662942.6592349
"376",2662941.59405783
"377",2662940.52888119
"378",2662939.46370498
"379",2662938.3985292
"380",2662937.33335384
"381",2662936.2681789
"382",2662935.2030044
"383",2662934.13783031
"384",2662933.07265666
"385",2662932.00748343
"386",2662930.94231063
"387",2662929.87713825
"388",2662928.8119663
"389",2662927.74679477
"390",2662926.68162367
"391",2662925.616453
"392",2662924.55128276
"393",2662923.48611294
"394",2662922.42094354
"395",2662921.35577457
"396",2662920.29060603
"397",2662919.22543791
"398",2662918.16027022
"399",2662917.09510296
"400",2662916.02993612
"401",2662914.96476971
"402",2662913.89960372
"403",2662912.83443816
"404",2662911.76927303
"405",2662910.70410832
"406",2662909.63894404
"407",2662908.57378019
"408",2662907.50861676
"409",2662906.44345375
"410",2662905.37829118
"411",2662904.31312902
"412",2662903.2479673
"413",2662902.182806
"414",2662901.11764513
"415",2662900.05248468
"416",2662898.98732466
"417",2662897.92216506
"418",2662896.85700589
"419",2662895.79184715
"420",2662894.72668883
"421",2662893.66153094
"422",2662892.59637348
"423",2662891.53121644
"424",2662890.46605983
"425",2662889.40090364
"426",2662888.33574788
"427",2662887.27059255
"428",2662886.20543764
"429",2662885.14028316
"430",2662884.0751291
"431",2662883.00997547
"432",2662881.94482227
"433",2662880.87966949
"434",2662879.81451714
"435",2662878.74936521
"436",2662877.68421371
"437",2662876.61906264
"438",2662875.55391199
"439",2662874.48876177
"440",2662873.42361197
"441",2662872.3584626
"442",2662871.29331366
"443",2662870.22816514
"444",2662869.16301705
"445",2662868.09786939
"446",2662867.03272215
"447",2662865.96757533
"448",2662864.90242895
"449",2662863.83728299
"450",2662862.77213745
"451",2662861.70699234
"452",2662860.64184766
"453",2662859.5767034
"454",2662858.51155957
"455",2662857.44641617
"456",2662856.38127319
"457",2662855.31613064
"458",2662854.25098851
"459",2662853.18584681
"460",2662852.12070554
"461",2662851.05556469
"462",2662849.99042427
"463",2662848.92528427
"464",2662847.8601447
"465",2662846.79500555
"466",2662845.72986684
"467",2662844.66472854
"468",2662843.59959068
"469",2662842.53445324
"470",2662841.46931622
"471",2662840.40417964
"472",2662839.33904348
"473",2662838.27390774
"474",2662837.20877243
"475",2662836.14363755
"476",2662835.07850309
"477",2662834.01336906
"478",2662832.94823545
"479",2662831.88310227
"480",2662830.81796952
"481",2662829.75283719
"482",2662828.68770529
"483",2662827.62257382
"484",2662826.55744277
"485",2662825.49231214
"486",2662824.42718195
"487",2662823.36205218
"488",2662822.29692283
"489",2662821.23179391
"490",2662820.16666542
"491",2662819.10153735
"492",2662818.03640971
"493",2662816.9712825
"494",2662815.90615571
"495",2662814.84102935
"496",2662813.77590341
"497",2662812.7107779
"498",2662811.64565282
"499",2662810.58052816
"500",2662809.51540393
"501",2662808.45028012
"502",2662807.38515674
"503",2662806.32003379
"504",2662805.25491126
"505",2662804.18978916
"506",2662803.12466748
"507",2662802.05954623
"508",2662800.99442541
"509",2662799.92930501
"510",2662798.86418504
"511",2662797.79906549
"512",2662796.73394637
"513",2662795.66882768
"514",2662794.60370941
"515",2662793.53859157
"516",2662792.47347415
"517",2662791.40835716
"518",2662790.3432406
"519",2662789.27812446
"520",2662788.21300875
"521",2662787.14789347
"522",2662786.08277861
"523",2662785.01766417
"524",2662783.95255017
"525",2662782.88743659
"526",2662781.82232343
"527",2662780.7572107
"528",2662779.6920984
"529",2662778.62698652
"530",2662777.56187507
"531",2662776.49676405
"532",2662775.43165345
"533",2662774.36654328
"534",2662773.30143353
"535",2662772.23632421
"536",2662771.17121531
"537",2662770.10610685
"538",2662769.0409988
"539",2662767.97589119
"540",2662766.910784
"541",2662765.84567723
"542",2662764.78057089
"543",2662763.71546498
"544",2662762.6503595
"545",2662761.58525443
"546",2662760.5201498
"547",2662759.45504559
"548",2662758.38994181
"549",2662757.32483846
"550",2662756.25973553
"551",2662755.19463302
"552",2662754.12953094
"553",2662753.06442929
"554",2662751.99932807
"555",2662750.93422727
"556",2662749.86912689
"557",2662748.80402694
"558",2662747.73892742
"559",2662746.67382833
"560",2662745.60872966
"561",2662744.54363141
"562",2662743.4785336
"563",2662742.41343621
"564",2662741.34833924
"565",2662740.2832427
"566",2662739.21814659
"567",2662738.1530509
"568",2662737.08795564
"569",2662736.0228608
"570",2662734.9577664
"571",2662733.89267241
"572",2662732.82757886
"573",2662731.76248572
"574",2662730.69739302
"575",2662729.63230074
"576",2662728.56720889
"577",2662727.50211746
"578",2662726.43702646
"579",2662725.37193588
"580",2662724.30684574
"581",2662723.24175601
"582",2662722.17666672
"583",2662721.11157785
"584",2662720.0464894
"585",2662718.98140138
"586",2662717.91631379
"587",2662716.85122662
"588",2662715.78613988
"589",2662714.72105357
"590",2662713.65596768
"591",2662712.59088222
"592",2662711.52579718
"593",2662710.46071257
"594",2662709.39562839
"595",2662708.33054463
"596",2662707.2654613
"597",2662706.20037839
"598",2662705.13529591
"599",2662704.07021386
"600",2662703.00513223
"601",2662701.94005103
"602",2662700.87497025
"603",2662699.8098899
"604",2662698.74480998
"605",2662697.67973048
"606",2662696.61465141
"607",2662695.54957276
"608",2662694.48449454
"609",2662693.41941675
"610",2662692.35433938
"611",2662691.28926244
"612",2662690.22418592
"613",2662689.15910983
"614",2662688.09403417
"615",2662687.02895893
"616",2662685.96388412
"617",2662684.89880973
"618",2662683.83373577
"619",2662682.76866224
"620",2662681.70358913
"621",2662680.63851645
"622",2662679.5734442
"623",2662678.50837237
"624",2662677.44330096
