"","fgT","frT"
"1",0.509635968283529,2.53243696870913
"2",0.513807305755023,2.54355540039943
"3",0.523601707683075,2.56964861798253
"4",0.541128936172801,2.61632395953879
"5",0.528332233797857,2.58224690183063
"6",0.528476949548188,2.58263228176168
"7",0.546612957729865,2.63093049881988
"8",0.569258742203146,2.69131233267597
"9",0.569848611925278,2.69288727016746
"10",0.567758164128211,2.68730643769245
"11",0.611921073643838,2.80572144505167
"12",0.600643519214487,2.7753577646482
"13",0.603515403236598,2.78308016833744
"14",0.587478058478384,2.74003201459968
"15",0.583172916664499,2.72850434767741
"16",0.570140424230183,2.69366645304314
"17",0.638630987453702,2.87812464182915
"18",0.671080110115433,2.96731653261843
"19",0.665122989685362,2.95082081500312
"20",0.661353755260875,2.94041390073303
"21",0.647571331122243,2.90254610158976
"22",0.661072657365806,2.93963869849055
"23",0.676007487961788,2.98100738337372
"24",0.65797958239645,2.9311168999702
"25",0.69948776223179,3.04689260554632
"26",0.735849217459986,3.15147733424013
"27",0.746797640469737,3.18371076690602
"28",0.725186217900124,3.12043860908949
"29",0.800371182749359,3.34806377840447
"30",0.823741393865334,3.42423340913435
"31",0.806048677117751,3.36627161472409
"32",0.742328081423105,3.17050515529373
"33",0.750196304283217,3.19379725609401
"34",0.75521988168795,3.20877982183464
"35",0.749324996781683,3.19120763480655
"36",0.753185486101226,3.2027015561688
"37",0.800987652579061,3.35003224345678
"38",0.794742242926803,3.33018308417872
"39",0.777284526920905,3.27572308900978
"40",0.800896448100649,3.34974088674582
"41",0.836045891833281,3.46576783016934
"42",0.850617863283765,3.51646848382482
"43",0.833342053242044,3.45654667387729
"44",0.853452691967131,3.52654358653484
"45",0.866334711420861,3.57330139582555
"46",0.861960061709043,3.5572355190681
"47",0.822564697458039,3.42031692644436
"48",0.835406515528215,3.46358231895666
"49",0.887034244808762,3.65232745771361
"50",0.888141217845088,3.65671047096077
"51",0.858623769414859,3.5451150643844
"52",0.869216120918818,3.58399539576909
"53",0.903840109142307,3.72091635784117
"54",0.91146534492168,3.75367107316637
"55",0.889889927935024,3.66367050515843
"56",0.913202550988053,3.76129772726977
"57",0.952785285698435,3.95845629977566
"58",0.945244456505585,3.9164458449211
"59",0.965909169138701,4.03969325539092
"60",0.981144786671177,4.15558438224817
"61",0.983140625702579,4.17369535166237
"62",0.978369724125942,4.13185492460679
"63",0.969895993760172,4.06714353120724
"64",0.97453049457306,4.10128606184017
"65",0.999704642432128,4.44157956384784
"66",0.987246698629109,4.21452385682785
"67",0.991368474035468,4.26256396781638
"68",0.985898432149377,4.20050225037536
"69",0.96760581131536,4.05118215247642
"70",0.9576652334612,3.98728153909303
"71",0.969455652057106,4.06403180837459
"72",0.98067179149291,4.15142808775107
"73",0.991960457067152,4.27031355171416
"74",0.997902849909852,4.37440365301583
"75",0.994464325801028,4.30668206715412
"76",0.995827355959457,4.329960461349
"77",0.995236300204825,4.31946807195837
"78",0.99898495516616,4.40718975977682
"79",0.998354854263026,4.57568525363507
"80",0.998118322495218,4.58218306866079
"81",0.9969288903816,4.60989977376154
"82",0.99999652083859,4.4773443441165
"83",0.999948428965451,4.49839763584651
"84",0.999995983354845,4.48635509118504
"85",0.999884072880762,4.456581347105
"86",0.98463244265862,4.18791119186392
"87",0.973008513467008,4.08977488909624
"88",0.966492909682247,4.04361551489291
"89",0.951514451761839,3.95117498994726
"90",0.938701042506909,3.88205394129269
"91",0.954945571306406,3.97104092981714
"92",0.973586469487403,4.09410934031453
"93",0.962546871701905,4.01768109847843
"94",0.987353304833618,4.21566227154318
"95",0.983504472753655,4.17710519373657
"96",0.995861427536154,4.33058684981005
"97",0.985061359599857,4.19211936420305
"98",0.977684105491604,4.12621857862229
"99",0.945260415394638,3.9165319005848
"100",0.914044014067802,3.76501517613561
"101",0.935345148021758,3.86504925676339
"102",0.934857686600837,3.86261195891133
"103",0.919156818559657,3.78794505208632
"104",0.902638148043866,3.71585418921834
"105",0.934762731369749,3.86213812017724
"106",0.954407153865567,3.96787922014674
"107",0.990123388285402,4.24706419379442
"108",0.977603032819308,4.12555754003997
"109",0.969844511596,4.06677863662782
"110",0.951808820013583,3.9528538241672
"111",0.975739837696152,4.1106650943838
"112",0.969908071035379,4.06722917447457
"113",0.952249083852912,3.9553734130821
"114",0.96110549880879,4.00852523109378
"115",0.961624508933116,4.01180380474646
"116",0.983452882742052,4.17661954171012
"117",0.987239456555123,4.21444668729774
"118",0.995616619802076,4.32614066111384
"119",0.993457845018594,4.29125758777184
"120",0.998688369729735,4.39695301391144
"121",0.999404934232004,4.42470366610457
"122",0.996231444877918,4.62361985860112
"123",0.995833092584906,4.63088100265382
"124",0.974776461247562,4.84537005227921
"125",0.963419111441204,4.91847686046217
"126",0.973707931759166,4.8528861401301
"127",0.981405488073024,4.7945745921645
"128",0.97907123325566,4.81338115633288
"129",0.972515710077551,4.86109030987908
"130",0.965659164078105,4.90509417187569
"131",0.97175787233862,4.86621103536445
"132",0.983896340949242,4.7731226409378
"133",0.956255630101138,4.9586718834764
"134",0.953045889301296,4.97558417408877
"135",0.961386572386319,4.93026179877145
"136",0.965551836881689,4.90574537353524
"137",0.943793125354803,5.02127721264032
"138",0.928145589187568,5.09055116402415
"139",0.909095615600983,5.16520989527101
"140",0.933742096361322,5.06674968337118
"141",0.913137783423911,5.15008544429916
"142",0.897912993955375,5.20536687944244
"143",0.919305167868882,5.12630596469056
"144",0.922358399205438,5.11419288027553
"145",0.893237988473414,5.22149496388627
"146",0.896002964005555,5.21200012935889
"147",0.889191560686302,5.23517050536554
"148",0.911246481926007,5.15720536282673
"149",0.927666001334498,5.09254626548476
"150",0.925428344786148,5.10176743784067
"151",0.945736659062285,5.01201797312966
"152",0.932278097078216,5.07307159871392
"153",0.917287754988364,5.13418262911548
"154",0.920500618928133,5.12159139432346
"155",0.935513569340072,5.05900426182774
"156",0.929881647306042,5.08327195130942
"157",0.940576669660553,5.03624931290612
"158",0.965879895058842,4.90375162203712
"159",0.962377026187432,4.92455966882229
"160",0.941801107329727,5.03059961404352
"161",0.967335422098473,4.89478528149007
"162",0.963419111441204,4.91847686046217
"163",0.982296120222054,4.78708307545847
"164",0.983740987095711,4.77450810797553
"165",0.978898420622742,4.81472982055089
"166",0.991217536149198,4.69761527980398
"167",0.982989385159947,4.78111755075557
"168",0.991863920074036,4.68959255362694
"169",0.988573352521437,4.72765737173307
"170",0.974620203601073,4.84647919639922
"171",0.984349390890242,4.76904287620546
"172",0.992577846085978,4.68034500473014
"173",0.990153381571343,4.71019471551212
"174",0.991801039950788,4.69038690918564
"175",0.992251690534084,4.68462337285937
"176",0.983604576043301,4.77571908190623
"177",0.992354453045825,4.68328542690951
"178",0.998018795584147,4.58479317260424
"179",0.999951585000792,4.49787874661481
"180",0.999822050934244,4.51270296603196
"181",0.991679410644401,4.26660105703929
"182",0.989714191103857,4.24217940770918
"183",0.993238189085987,4.28804898800425
"184",0.990032245790729,4.2459678337701
"185",0.986004290267858,4.20157917731027
"186",0.982736866798656,4.16995232149367
